经度,纬度,年份,数目,地名
40.9002,-77.1564,2014,1,"Union, Hartleton"
38.9927,-80.2279,2014,2,"Upshur, Buckhannon"
36.9725,-86.4371,2014,1,"Warren, Bowling Green"
39.3496,-84.1236,2014,36,"Warren, Morrow"
39.6314,-81.4562,2014,11,"Washington, Macksburg"
40.3264,-80.4091,2014,19,"Washington, Cross Creek"
36.666,-81.6382,2014,4,"Washington, Konnarock"
37.4662,-87.7342,2014,9,"Webster, Lisman"
40.3312,-79.677,2014,11,"Westmoreland, Westmoreland City"
40.3312,-79.677,2014,21,"Westmoreland, Westmoreland City"
40.3312,-79.677,2014,2,"Westmoreland, Westmoreland City"
38.0941,-76.8229,2014,2,"Westmoreland, Montross"
39.5689,-80.7316,2014,1,"Wetzel, Reader"
39.1734,-78.1745,2014,4,"Winchester (city), Winchester"
39.1734,-78.1745,2014,1,"Winchester (city), Winchester"
41.3236,-83.4363,2014,15,"Wood, Bradner"
39.1806,-81.513,2014,29,"Wood, Mineral Wells"
40.95,-83.3836,2014,8,"Wyandot, Carey"
40.95,-83.3836,2014,18,"Wyandot, Carey"
36.8862,-81.192,2014,14,"Wythe, Crockett"
36.8862,-81.192,2014,5,"Wythe, Crockett"
39.9163,-76.5841,2014,40,"York, Windsor"
39.8826,-77.1569,2015,6,"Adams, Hunterstown"
38.041,-78.5222,2015,13,"Albemarle, University Heights"
37.8865,-79.9795,2015,16,"Alleghany, Falling Spring"
40.4001,-80.1873,2015,68,"Allegheny, Oakdale"
40.4001,-80.1873,2015,312,"Allegheny, Oakdale"
40.4001,-80.1873,2015,5,"Allegheny, Oakdale"
40.8305,-84.0848,2015,2,"Allen, Cairo"
37.4487,-79.1058,2015,1,"Amherst, Madison Heights"
38.089,-84.935,2015,1,"Anderson, Alton"
38.8786,-77.1011,2015,1,"Arlington, Arlington"
38.8786,-77.1011,2015,5,"Arlington, Arlington"
38.8786,-77.1011,2015,8,"Arlington, Arlington"
40.9185,-79.4603,2015,5,"Armstrong, Templeton"
40.9214,-82.2818,2015,39,"Ashland, Nankin"
41.8567,-80.6173,2015,16,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2015,9,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2015,2,"Athens, Chauncey"
40.6513,-84.146,2015,57,"Auglaize, Cridersville"
37.0048,-85.9264,2015,2,"Barren, Glasgow"
38.1193,-83.6156,2015,3,"Bath, Salt Lick"
38.1193,-83.6156,2015,1,"Bath, Salt Lick"
40.5989,-80.4738,2015,13,"Beaver, Hookstown"
40.5989,-80.4738,2015,4,"Beaver, Hookstown"
40.2592,-78.5075,2015,5,"Bedford, Queen"
36.5942,-83.8774,2015,1,"Bell, Fonde"
40.1621,-81.1313,2015,43,"Belmont, Holloway"
40.3495,-76.1391,2015,4,"Berks, Robesonia"
40.6864,-78.2272,2015,31,"Blair, Northwood"
40.6864,-78.2272,2015,1,"Blair, Northwood"
37.1521,-81.1501,2015,1,"Bland, Bastian"
37.4167,-79.8779,2015,9,"Botetourt, Troutville"
37.4167,-79.8779,2015,2,"Botetourt, Troutville"
38.3354,-82.7816,2015,51,"Boyd, Rush"
37.5855,-84.7903,2015,33,"Boyle, Junction City"
37.5855,-84.7903,2015,6,"Boyle, Junction City"
36.618,-82.1607,2015,1,"Bristol (city), Bristol"
38.8673,-83.7878,2015,35,"Brown, Russellville"
38.8673,-83.7878,2015,1,"Brown, Russellville"
36.8553,-77.8937,2015,1,"Brunswick, Alberta"
36.8553,-77.8937,2015,1,"Brunswick, Alberta"
37.494,-78.6333,2015,1,"Buckingham, Toga"
40.1015,-74.8852,2015,79,"Bucks, West Bristol"
40.1015,-74.8852,2015,5,"Bucks, West Bristol"
38.0645,-85.7146,2015,1,"Bullitt, Brooks"
37.2093,-86.8921,2015,1,"Butler, Rochester"
39.3938,-84.5652,2015,47,"Butler, Hamilton"
39.3938,-84.5652,2015,7,"Butler, Hamilton"
40.9505,-79.74,2015,3,"Butler, Chicora"
40.9505,-79.74,2015,2,"Butler, Chicora"
39.832,-76.3275,2014,3,"Lancaster, Holtwood"
37.0037,-84.161,2014,16,"Laurel, Keavy"
40.337,-76.448,2014,1,"Lebanon, Pleasant Hill"
36.6871,-83.1152,2014,30,"Lee, Jonesville"
38.354,-83.2524,2014,3,"Lewis, Emerson"
38.354,-83.2524,2014,2,"Lewis, Emerson"
39.0393,-80.6551,2014,22,"Lewis, Alum Bridge"
39.9595,-82.4129,2014,111,"Licking, Jacksontown"
39.9595,-82.4129,2014,1,"Licking, Jacksontown"
37.2456,-88.3589,2014,2,"Livingston, Burna"
36.95,-86.7419,2014,1,"Logan, Gasper"
40.4007,-83.5444,2014,4,"Logan, West Mansfield"
39.0302,-77.4712,2014,1,"Loudoun, Ashburn"
41.6639,-83.582,2014,18,"Lucas, Toledo"
41.6639,-83.582,2014,40,"Lucas, Toledo"
41.3338,-75.8214,2014,978,"Luzerne, Exeter"
41.3265,-76.9455,2014,18,"Lycoming, Warrensville"
41.3265,-76.9455,2014,1,"Lycoming, Warrensville"
37.4004,-79.1911,2014,2,"Lynchburg (city), Lynchburg"
37.724,-84.2928,2014,21,"Madison, Richmond"
38.4879,-78.3261,2014,1,"Madison, Syria"
38.4879,-78.3261,2014,7,"Madison, Syria"
38.4879,-78.3261,2014,1,"Madison, Syria"
37.7015,-83.1516,2014,1,"Magoffin, Fritz"
40.9207,-81.0231,2014,46,"Mahoning, Sebring"
40.9207,-81.0231,2014,68,"Mahoning, Sebring"
37.5156,-85.2625,2014,15,"Marion, Calvary"
40.5321,-83.2077,2014,9,"Marion, Green Camp"
40.5321,-83.2077,2014,3,"Marion, Green Camp"
36.867,-88.4656,2014,3,"Marshall, Oak Level"
36.9728,-88.612,2014,4,"McCracken, Freemont"
36.9728,-88.612,2014,11,"McCracken, Freemont"
36.9728,-88.612,2014,3,"McCracken, Freemont"
36.6648,-84.4395,2014,2,"McCreary, Pine Knot"
37.3675,-81.3572,2014,2,"McDowell, Maybeury"
37.3675,-81.3572,2014,1,"McDowell, Maybeury"
41.8694,-78.66,2014,13,"McKean, Lewis Run"
41.8694,-78.66,2014,5,"McKean, Lewis Run"
37.9366,-85.9915,2014,1,"Meade, Muldraugh"
37.9366,-85.9915,2014,1,"Meade, Muldraugh"
37.9366,-85.9915,2014,1,"Meade, Muldraugh"
36.666,-78.3908,2014,1,"Mecklenburg, Boydton"
41.0348,-82.0122,2014,2,"Medina, Lodi"
37.6965,-84.9097,2014,2,"Mercer, Nevada"
40.4113,-84.7761,2014,4,"Mercer, Fort Recovery"
41.1572,-80.0893,2014,1,"Mercer, Grove City"
37.4362,-80.964,2014,14,"Mercer, Pettry"
39.6323,-84.2725,2014,2,"Montgomery, Miamisburg"
39.6323,-84.2725,2014,12,"Montgomery, Miamisburg"
40.5331,-77.8141,2014,3,"Mifflin, Allensville"
37.6262,-82.1696,2014,3,"Mingo, Matewan"
37.6262,-82.1696,2014,1,"Mingo, Matewan"
41.177,-75.418,2014,1,"Monroe, Tobyhanna"
41.177,-75.418,2014,40,"Monroe, Tobyhanna"
41.177,-75.418,2014,1,"Monroe, Tobyhanna"
37.997,-83.8925,2014,12,"Montgomery, Camargo"
39.7927,-84.3165,2014,73,"Montgomery, Trotwood"
39.7927,-84.3165,2014,14,"Montgomery, Trotwood"
40.2111,-75.2744,2014,8,"Montgomery, North Wales"
37.0675,-80.4405,2014,1,"Montgomery, Riner"
41.267,-80.7958,2014,1,"Trumbull, Morgandale"
40.6209,-82.6618,2014,37,"Morrow, Shauck"
39.9037,-82.018,2014,3,"Muskingum, South Zanesville"
38.302,-83.8866,2014,11,"Nicholas, Sprout"
40.6295,-75.2024,2014,18,"Northampton, Raubsville"
37.8832,-76.3477,2014,1,"Northumberland, Burgess"
37.8832,-76.3477,2014,1,"Northumberland, Burgess"
38.3355,-85.4839,2014,14,"Oldham, Crestwood"
38.3355,-85.4839,2014,2,"Oldham, Crestwood"
38.2484,-78.1125,2014,7,"Orange, Orange"
38.2484,-78.1125,2014,3,"Orange, Orange"
37.4743,-83.6802,2014,3,"Owsley, Booneville"
38.6653,-78.4545,2014,9,"Page, Luray"
38.6653,-78.4545,2014,10,"Page, Luray"
36.7168,-80.3578,2014,5,"Patrick, Vesta"
41.1798,-84.7378,2014,3,"Paulding, Antwerp"
37.2245,-83.2752,2014,24,"Perry, Avawam"
37.2245,-83.2752,2014,40,"Perry, Avawam"
40.3951,-77.0278,2014,2,"Perry, Duncannon"
37.2042,-77.3914,2014,6,"Petersburg (city), Petersburg"
40.0076,-75.134,2014,1,"Philadelphia, Philadelphia"
40.0076,-75.134,2014,29,"Philadelphia, Philadelphia"
40.0076,-75.134,2014,3297,"Philadelphia, Philadelphia"
40.0076,-75.134,2014,2,"Philadelphia, Philadelphia"
40.0076,-75.134,2014,2,"Philadelphia, Philadelphia"
37.4807,-82.0632,2014,2,"Pike, Argo"
37.4807,-82.0632,2014,7,"Pike, Argo"
37.4807,-82.0632,2014,1,"Pike, Argo"
39.1517,-82.9102,2014,4,"Pike, Omega"
36.6716,-79.4196,2014,3,"Pittsylvania, Mount Hermon"
36.6716,-79.4196,2014,8,"Pittsylvania, Mount Hermon"
36.6716,-79.4196,2014,3,"Pittsylvania, Mount Hermon"
41.0245,-81.0501,2014,233,"Portage, Deerfield"
41.0245,-81.0501,2014,7,"Portage, Deerfield"
36.8468,-76.354,2014,1,"Portsmouth (city), Portsmouth"
36.8468,-76.354,2014,6,"Portsmouth (city), Portsmouth"
37.9059,-83.9691,2014,2,"Powell, Westbend"
37.5427,-77.9267,2014,1,"Powhatan, Powhatan"
37.5427,-77.9267,2014,10,"Powhatan, Powhatan"
38.6823,-77.2604,2014,4,"Prince William, Occoquan"
38.6823,-77.2604,2014,144,"Prince William, Occoquan"
36.8862,-81.192,2014,1,"Wythe, Crockett"
36.8862,-81.192,2014,54,"Wythe, Crockett"
36.8862,-81.192,2014,5,"Wythe, Crockett"
39.9163,-76.5841,2014,50,"York, Windsor"
39.9163,-76.5841,2014,10,"York, Windsor"
39.9163,-76.5841,2014,8,"York, Windsor"
37.1803,-85.3197,2015,1,"Adair, Cane Valley"
38.8559,-83.4713,2015,20,"Adams, Dunkinsville"
38.8559,-83.4713,2015,1,"Adams, Dunkinsville"
37.8865,-79.9795,2015,18,"Alleghany, Falling Spring"
37.8865,-79.9795,2015,3,"Alleghany, Falling Spring"
40.4001,-80.1873,2015,105,"Allegheny, Oakdale"
40.4001,-80.1873,2015,40,"Allegheny, Oakdale"
37.4487,-79.1058,2015,6,"Amherst, Madison Heights"
38.8786,-77.1011,2015,4,"Arlington, Arlington"
40.9185,-79.4603,2015,113,"Armstrong, Templeton"
40.9214,-82.2818,2015,215,"Ashland, Nankin"
41.8567,-80.6173,2015,5,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2015,5,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2015,41,"Athens, Chauncey"
40.6513,-84.146,2015,6,"Auglaize, Cridersville"
38.1939,-79.0087,2015,6,"Augusta, Verona"
38.1939,-79.0087,2015,1,"Augusta, Verona"
37.0846,-88.8827,2015,1,"Ballard, Kevil"
37.0048,-85.9264,2015,13,"Barren, Glasgow"
37.0048,-85.9264,2015,11,"Barren, Glasgow"
40.2592,-78.5075,2015,1,"Bedford, Queen"
40.2592,-78.5075,2015,3,"Bedford, Queen"
40.2592,-78.5075,2015,1,"Bedford, Queen"
37.3866,-79.7253,2015,4,"Bedford, Montvale"
37.3866,-79.7253,2015,18,"Bedford, Montvale"
37.3866,-79.7253,2015,1,"Bedford, Montvale"
36.5942,-83.8774,2015,1,"Bell, Fonde"
36.5942,-83.8774,2015,6,"Bell, Fonde"
40.1621,-81.1313,2015,108,"Belmont, Holloway"
40.3495,-76.1391,2015,424,"Berks, Robesonia"
40.3495,-76.1391,2015,39,"Berks, Robesonia"
40.6864,-78.2272,2015,7,"Blair, Northwood"
40.6864,-78.2272,2015,209,"Blair, Northwood"
40.6864,-78.2272,2015,5,"Blair, Northwood"
38.9472,-84.6731,2015,1,"Boone, Union"
37.9713,-81.7138,2015,2,"Boone, Van"
37.4167,-79.8779,2015,1,"Botetourt, Troutville"
38.3354,-82.7816,2015,89,"Boyd, Rush"
38.3354,-82.7816,2015,3,"Boyd, Rush"
38.6818,-84.0666,2015,1,"Bracken, Brooksville"
41.7606,-76.1763,2015,4,"Bradford, Stevensville"
41.7606,-76.1763,2015,1,"Bradford, Stevensville"
37.4215,-83.4585,2015,3,"Breathitt, Talbert"
37.2473,-81.8015,2015,1,"Buchanan, Jewell Valley"
37.2473,-81.8015,2015,19,"Buchanan, Jewell Valley"
37.2473,-81.8015,2015,1,"Buchanan, Jewell Valley"
37.494,-78.6333,2015,3,"Buckingham, Toga"
40.1015,-74.8852,2015,542,"Bucks, West Bristol"
39.3938,-84.5652,2015,3,"Butler, Hamilton"
39.3938,-84.5652,2015,8,"Butler, Hamilton"
40.9505,-79.74,2015,155,"Butler, Chicora"
40.4111,-78.8446,2015,367,"Cambria, Vinco"
40.4111,-78.8446,2015,2,"Cambria, Vinco"
39.0401,-84.4815,2015,85,"Campbell, Wilder"
39.0401,-84.4815,2015,5,"Campbell, Wilder"
38.0533,-77.3473,2015,2,"Caroline, Bowling Green"
38.6098,-85.0681,2015,5,"Carroll, Worthville"
36.6771,-80.6997,2015,16,"Carroll, Fancy Gap"
38.3318,-82.9371,2015,7,"Carter, Grayson"
37.4551,-84.9875,2015,9,"Casey, Chilton"
40.98,-77.7057,2015,4,"Centre, Mount Eagle"
40.98,-77.7057,2015,3,"Centre, Mount Eagle"
40.98,-77.7057,2015,3,"Centre, Mount Eagle"
40.2174,-83.9635,2015,1,"Champaign, Rosewood"
36.9933,-78.601,2015,5,"Charlotte, Drakes Branch"
39.9639,-75.885,2015,2,"Chester, Pomeroy"
39.9639,-75.885,2015,3,"Chester, Pomeroy"
37.506,-77.6492,2015,31,"Chesterfield, Midlothian"
37.12,-87.4875,2015,2,"Christian, Mannington"
41.2106,-79.3803,2015,9,"Clarion, Clarion"
39.8862,-84.0243,2015,1,"Clark, Crystal Lakes"
39.2325,-84.1532,2015,292,"Clermont, Goshen"
36.8051,-85.0683,2015,8,"Clinton, Cumberland City"
36.8051,-85.0683,2015,1,"Clinton, Cumberland City"
39.3224,-83.8109,2015,20,"Clinton, Martinsville"
41.0177,-76.4969,2015,4,"Columbia, Buckhorn"
40.8871,-80.675,2015,26,"Columbiana, Columbiana"
40.8871,-80.675,2015,5,"Columbiana, Columbiana"
38.0842,-79.3842,2015,1,"Augusta, Craigsville"
40.7392,-82.7773,2015,36,"Crawford, Galion"
37.2198,-88.1411,2015,1,"Crittenden, Frances"
36.8051,-85.0683,2015,2,"Clinton, Cumberland City"
37.6674,-78.0883,2015,4,"Cumberland, Cartersville"
41.4948,-81.5348,2015,286,"Cuyahoga, University Heights"
41.4948,-81.5348,2015,19,"Cuyahoga, University Heights"
41.4948,-81.5348,2015,88,"Cuyahoga, University Heights"
40.2802,-84.6384,2015,13,"Darke, Rossburg"
40.2802,-84.6384,2015,7,"Darke, Rossburg"
40.2752,-76.8843,2015,24,"Dauphin, Harrisburg"
40.2752,-76.8843,2015,9,"Dauphin, Harrisburg"
41.3259,-84.2855,2015,6,"Defiance, Jewell"
39.894,-75.4338,2015,21,"Delaware, Glen Riddle"
39.894,-75.4338,2015,22,"Delaware, Glen Riddle"
39.894,-75.4338,2015,6,"Delaware, Glen Riddle"
39.1254,-80.7407,2015,3,"Doddridge, Leopold"
38.6823,-77.2604,2014,10,"Prince William, Occoquan"
37.1745,-84.6329,2014,1,"Pulaski, Science Hill"
37.1745,-84.6329,2014,9,"Pulaski, Science Hill"
37.1745,-84.6329,2014,2,"Pulaski, Science Hill"
36.9342,-80.7255,2014,28,"Pulaski, Allisonia"
36.9342,-80.7255,2014,1,"Pulaski, Allisonia"
38.7968,-79.8967,2014,4,"Randolph, Dailey"
40.9345,-82.4502,2014,31,"Richland, Adario"
40.9345,-82.4502,2014,1,"Richland, Adario"
37.9501,-76.6625,2014,1,"Richmond, Haynesville"
38.8025,-81.3531,2014,1,"Roane, Spencer"
37.2747,-79.8886,2014,13,"Roanoke, Vinton"
37.4027,-84.4144,2014,1,"Rockcastle, Brodhead"
37.4027,-84.4144,2014,5,"Rockcastle, Brodhead"
37.2864,-80.0554,2014,1,"Salem (city), Salem"
40.8565,-76.235,2014,21,"Schuylkill, Ringtown"
38.7383,-82.842,2014,17,"Scioto, Wheelersburg"
38.7383,-82.842,2014,2,"Scioto, Wheelersburg"
38.137,-85.0744,2014,1,"Shelby, Waddy"
38.137,-85.0744,2014,4,"Shelby, Waddy"
38.137,-85.0744,2014,1,"Shelby, Waddy"
40.4389,-84.2597,2014,4,"Shelby, Kettlersville"
39.0551,-78.3681,2014,1,"Shenandoah, Lebanon Church"
36.7509,-86.7347,2014,1,"Simpson, Middleton"
40.7078,-77.3107,2014,8,"Snyder, McClure"
39.9834,-78.772,2014,2,"Somerset, New Baltimore"
39.9834,-78.772,2014,1,"Somerset, New Baltimore"
38.1982,-77.5885,2014,1,"Spotsylvania, Spotsylvania Courthouse"
38.3319,-77.4655,2014,1,"Stafford, Falmouth"
41.0802,-81.5219,2014,33,"Summit, Akron"
41.0802,-81.5219,2014,1,"Summit, Akron"
41.8332,-75.8762,2014,4,"Susquehanna, Montrose"
37.1909,-81.6387,2014,166,"Tazewell, Amonate"
37.1909,-81.6387,2014,5,"Tazewell, Amonate"
41.6795,-77.069,2014,1,"Tioga, Blossburg"
38.5955,-85.3174,2014,1,"Trimble, Bedford"
41.462,-80.6656,2014,9,"Trumbull, Gustavus"
41.462,-80.6656,2014,4,"Trumbull, Gustavus"
40.9002,-77.1564,2014,3,"Union, Hartleton"
38.9927,-80.2279,2014,1,"Upshur, Buckhannon"
38.9927,-80.2279,2014,16,"Upshur, Buckhannon"
41.4998,-79.8736,2014,34,"Venango, Cooperstown"
38.9776,-82.3374,2014,3,"Gallia, Vinton"
39.3496,-84.1236,2014,28,"Warren, Morrow"
39.3496,-84.1236,2014,39,"Warren, Morrow"
41.7806,-79.0941,2014,3,"Warren, Clarendon"
41.7806,-79.0941,2014,3,"Warren, Clarendon"
38.9231,-78.1033,2014,32,"Warren, Apple Mountain Lake"
38.9231,-78.1033,2014,1,"Warren, Apple Mountain Lake"
37.7355,-85.0701,2014,1,"Washington, Mackville"
39.6314,-81.4562,2014,1,"Washington, Macksburg"
40.3264,-80.4091,2014,8,"Washington, Cross Creek"
40.3264,-80.4091,2014,24,"Washington, Cross Creek"
40.3264,-80.4091,2014,2,"Washington, Cross Creek"
36.666,-81.6382,2014,3,"Washington, Konnarock"
36.8404,-84.8506,2014,2,"Wayne, Monticello"
40.9864,-81.9948,2014,10,"Wayne, Burbank"
37.4662,-87.7342,2014,1,"Webster, Lisman"
40.3312,-79.677,2014,5,"Westmoreland, Westmoreland City"
38.0941,-76.8229,2014,3,"Westmoreland, Montross"
39.5689,-80.7316,2014,2,"Wetzel, Reader"
39.5689,-80.7316,2014,2,"Wetzel, Reader"
41.5024,-84.418,2014,4,"Williams, Stryker"
41.5024,-84.418,2014,1,"Williams, Stryker"
37.2691,-76.7075,2014,1,"Williamsburg (city), Williamsburg"
39.1734,-78.1745,2014,1,"Winchester (city), Winchester"
36.8615,-82.7774,2014,5,"Wise, Big Stone Gap"
37.8301,-83.5166,2014,1,"Wolfe, Valeria"
37.972,-84.7563,2014,4,"Woodford, Mortonsville"
40.95,-83.3836,2014,1,"Wyandot, Carey"
39.9163,-76.5841,2014,11,"York, Windsor"
38.7881,-77.4494,2014,3,"Prince William, Yorkshire"
37.6917,-75.7182,2015,6,"Accomack, Onley"
38.8559,-83.4713,2015,1,"Adams, Dunkinsville"
39.8826,-77.1569,2015,1,"Adams, Hunterstown"
38.041,-78.5222,2015,1,"Albemarle, University Heights"
37.8865,-79.9795,2015,7,"Alleghany, Falling Spring"
40.4001,-80.1873,2015,315,"Allegheny, Oakdale"
40.4001,-80.1873,2015,1,"Allegheny, Oakdale"
40.8305,-84.0848,2015,7,"Allen, Cairo"
38.089,-84.935,2015,1,"Anderson, Alton"
40.9185,-79.4603,2015,2,"Armstrong, Templeton"
40.9185,-79.4603,2015,1,"Armstrong, Templeton"
40.9185,-79.4603,2015,2,"Armstrong, Templeton"
41.8567,-80.6173,2015,1,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2015,14,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2015,37,"Ashtabula, Kelloggsville"
38.1939,-79.0087,2015,15,"Augusta, Verona"
37.0048,-85.9264,2015,7,"Barren, Glasgow"
38.1193,-83.6156,2015,2,"Bath, Salt Lick"
38.1193,-83.6156,2015,56,"Bath, Salt Lick"
38.1948,-79.5709,2015,2,"Bath, Williamsville"
40.5989,-80.4738,2015,5,"Beaver, Hookstown"
40.5989,-80.4738,2015,1,"Beaver, Hookstown"
36.5942,-83.8774,2015,3,"Bell, Fonde"
40.1621,-81.1313,2015,7,"Belmont, Holloway"
40.1621,-81.1313,2015,5,"Belmont, Holloway"
39.458,-77.9779,2015,1,"Berkeley, Martinsburg"
40.3495,-76.1391,2015,4,"Berks, Robesonia"
40.6864,-78.2272,2015,6,"Blair, Northwood"
40.6864,-78.2272,2015,10,"Blair, Northwood"
38.1193,-83.6156,2015,2,"Bath, Salt Lick"
40.5989,-80.4738,2015,11,"Beaver, Hookstown"
40.5989,-80.4738,2015,1,"Beaver, Hookstown"
40.2592,-78.5075,2015,22,"Bedford, Queen"
37.3866,-79.7253,2015,3,"Bedford, Montvale"
37.3866,-79.7253,2015,3,"Bedford, Montvale"
40.1621,-81.1313,2015,22,"Belmont, Holloway"
40.1621,-81.1313,2015,1,"Belmont, Holloway"
39.458,-77.9779,2015,1,"Berkeley, Martinsburg"
39.458,-77.9779,2015,10,"Berkeley, Martinsburg"
39.458,-77.9779,2015,102,"Berkeley, Martinsburg"
39.458,-77.9779,2015,1,"Berkeley, Martinsburg"
40.3495,-76.1391,2015,14,"Berks, Robesonia"
40.6864,-78.2272,2015,39,"Blair, Northwood"
37.1521,-81.1501,2015,1,"Bland, Bastian"
38.9472,-84.6731,2015,8,"Boone, Union"
37.4167,-79.8779,2015,4,"Botetourt, Troutville"
37.2473,-81.8015,2015,31,"Buchanan, Jewell Valley"
40.1015,-74.8852,2015,36,"Bucks, West Bristol"
40.1015,-74.8852,2015,6,"Bucks, West Bristol"
39.3938,-84.5652,2015,708,"Butler, Hamilton"
39.3938,-84.5652,2015,2,"Butler, Hamilton"
36.5892,-88.4381,2015,1,"Calloway, Lynn Grove"
39.0401,-84.4815,2015,17,"Campbell, Wilder"
37.2338,-79.2895,2015,4,"Campbell, Evington"
38.0533,-77.3473,2015,16,"Caroline, Bowling Green"
38.0533,-77.3473,2015,4,"Caroline, Bowling Green"
38.6098,-85.0681,2015,1,"Carroll, Worthville"
36.6771,-80.6997,2015,23,"Carroll, Fancy Gap"
36.6771,-80.6997,2015,2,"Carroll, Fancy Gap"
36.6771,-80.6997,2015,2,"Carroll, Fancy Gap"
38.3318,-82.9371,2015,3,"Carter, Grayson"
40.98,-77.7057,2015,24,"Centre, Mount Eagle"
40.2174,-83.9635,2015,22,"Champaign, Rosewood"
40.2174,-83.9635,2015,1,"Champaign, Rosewood"
36.9933,-78.601,2015,7,"Charlotte, Drakes Branch"
39.9639,-75.885,2015,1,"Chester, Pomeroy"
37.506,-77.6492,2015,1,"Chesterfield, Midlothian"
37.12,-87.4875,2015,5,"Christian, Mannington"
38.0014,-84.1908,2015,2,"Clark, Winchester"
39.1508,-77.9823,2015,17,"Clarke, Berryville"
37.1464,-83.7635,2015,24,"Clay, Manchester"
38.4662,-81.0815,2015,1,"Clay, Clay"
41.1062,-78.7749,2015,8,"Clearfield, Sandy"
41.1062,-78.7749,2015,1,"Clearfield, Sandy"
39.2325,-84.1532,2015,27,"Clermont, Goshen"
39.2325,-84.1532,2015,3,"Clermont, Goshen"
39.3224,-83.8109,2015,1,"Clinton, Martinsville"
39.3224,-83.8109,2015,3,"Clinton, Martinsville"
41.0094,-77.5306,2015,9,"Clinton, Lamar"
41.0177,-76.4969,2015,2,"Columbia, Buckhorn"
40.2761,-81.7517,2015,9,"Coshocton, West Lafayette"
38.0842,-79.3842,2015,2,"Augusta, Craigsville"
40.7392,-82.7773,2015,1,"Crawford, Galion"
40.7392,-82.7773,2015,14,"Crawford, Galion"
41.8176,-79.8364,2015,1,"Crawford, Canadohta Lake"
38.416,-77.8267,2015,1,"Culpeper, Lignum"
37.6674,-78.0883,2015,2,"Cumberland, Cartersville"
40.2802,-84.6384,2015,2,"Darke, Rossburg"
40.2752,-76.8843,2015,4,"Dauphin, Harrisburg"
40.2752,-76.8843,2015,30,"Dauphin, Harrisburg"
40.2752,-76.8843,2015,55,"Dauphin, Harrisburg"
40.2752,-76.8843,2015,1,"Dauphin, Harrisburg"
37.7892,-86.9805,2015,16,"Daviess, Ensor"
41.3259,-84.2855,2015,164,"Defiance, Jewell"
40.1679,-83.08,2015,7,"Delaware, Powell"
39.894,-75.4338,2015,929,"Delaware, Glen Riddle"
39.894,-75.4338,2015,1,"Delaware, Glen Riddle"
37.1026,-82.3763,2015,16,"Dickenson, McClure"
37.1026,-82.3763,2015,1,"Dickenson, McClure"
36.9853,-77.7219,2015,5,"Dinwiddie, McKenney"
36.9853,-77.7219,2015,1,"Dinwiddie, McKenney"
42.2134,-79.8333,2015,13,"Erie, North East"
42.2134,-79.8333,2015,2,"Erie, North East"
38.8514,-77.1579,2015,10,"Fairfax, Lake Barcroft"
41.1045,-82.6137,2015,6,"Huron, North Fairfield"
38.6355,-77.6661,2015,35,"Fauquier, Calverton"
38.6355,-77.6661,2015,2,"Fauquier, Calverton"
38.1059,-84.5255,2015,18,"Fayette, Greendale"
38.1059,-84.5255,2015,1,"Fayette, Greendale"
39.6522,-83.5564,2015,4,"Fayette, Jeffersonville"
39.6522,-83.5564,2015,2,"Fayette, Jeffersonville"
40.0903,-79.5872,2015,24,"Fayette, Everson"
40.0903,-79.5872,2015,218,"Fayette, Everson"
40.0903,-79.5872,2015,5,"Fayette, Everson"
37.0379,-80.2045,2015,1,"Floyd, Simpsons"
39.8665,-83.0703,2015,21,"Franklin, Grove City"
39.7243,-77.515,2015,109,"Franklin, Pen Mar"
36.8293,-79.9917,2015,1,"Franklin, Henry"
36.8293,-79.9917,2015,24,"Franklin, Henry"
36.8293,-79.9917,2015,2,"Franklin, Henry"
41.7113,-83.9053,2015,2,"Fulton, Metamora"
41.7113,-83.9053,2015,1,"Fulton, Metamora"
38.8862,-82.1463,2015,19,"Gallia, Addison"
38.8862,-82.1463,2015,2,"Gallia, Addison"
41.3722,-81.0591,2015,2,"Geauga, Parkman"
37.373,-80.8576,2015,5,"Giles, Glen Lyn"
38.7326,-84.5966,2015,1,"Grant, Sherman"
39.2711,-79.3662,2015,18,"Grant, Bayard"
39.2711,-79.3662,2015,2,"Grant, Bayard"
36.5603,-88.5692,2015,11,"Graves, Lynnville"
39.1734,-78.1745,2014,2,"Winchester (city), Winchester"
36.8615,-82.7774,2014,84,"Wise, Big Stone Gap"
36.8615,-82.7774,2014,2,"Wise, Big Stone Gap"
37.8301,-83.5166,2014,2,"Wolfe, Valeria"
37.8301,-83.5166,2014,1,"Wolfe, Valeria"
40.95,-83.3836,2014,1,"Wyandot, Carey"
41.6119,-76.0457,2014,9,"Wyoming, Meshoppen"
37.7154,-81.4179,2014,5,"Wyoming, Glen Rogers"
36.8862,-81.192,2014,2,"Wythe, Crockett"
39.9163,-76.5841,2014,4,"York, Windsor"
39.9163,-76.5841,2014,720,"York, Windsor"
38.8559,-83.4713,2015,95,"Adams, Dunkinsville"
