经度,纬度,Year,Amount,Name
37.8806,-82.8382,2012,67,Johnson/Kentucky
38.486,-81.3502,2012,401,Kanawha/West Virginia
39.0338,-84.5675,2012,506,Kenton/Kentucky
37.4957,-83.0941,2012,80,Knott/Kentucky
36.8353,-83.7598,2012,161,Knox/Kentucky
40.5342,-82.5049,2012,57,Knox/Ohio
41.4846,-75.666,2012,414,Lackawanna/Pennsylvania
41.6072,-81.469,2012,703,Lake/Ohio
39.832,-76.3275,2012,455,Lancaster/Pennsylvania
40.8618,-80.2625,2012,97,Lawrence/Pennsylvania
40.337,-76.448,2012,141,Lebanon/Pennsylvania
37.6023,-83.6085,2012,65,Lee/Kentucky
40.6666,-75.5072,2012,262,Lehigh/Pennsylvania
39.9595,-82.4129,2012,508,Licking/Ohio
40.4007,-83.5444,2012,72,Logan/Ohio
39.0302,-77.4712,2012,169,Loudoun/Virginia
38.0068,-77.9061,2012,66,Louisa/Virginia
41.6639,-83.582,2012,756,Lucas/Ohio
36.9608,-78.1283,2012,16,Lunenburg/Virginia
41.3338,-75.8214,2012,508,Luzerne/Pennsylvania
37.0759,-88.0769,2012,11,Lyon/Kentucky
37.724,-84.2928,2012,326,Madison/Kentucky
38.4879,-78.3261,2012,12,Madison/Virginia
40.9207,-81.0231,2012,564,Mahoning/Ohio
40.5321,-83.2077,2012,118,Marion/Ohio
39.5013,-80.1696,2012,283,Marion/West Virginia
36.867,-88.4656,2012,17,Marshall/Kentucky
39.9854,-80.7335,2012,67,Marshall/West Virginia
37.3675,-81.3572,2012,9,McDowell/West Virginia
41.8694,-78.66,2012,25,McKean/Pennsylvania
37.9366,-85.9915,2012,60,Meade/Kentucky
36.666,-78.3908,2012,92,Mecklenburg/Virginia
41.0348,-82.0122,2012,192,Medina/Ohio
39.0292,-82.034,2012,61,Meigs/Ohio
37.6965,-84.9097,2012,28,Mercer/Kentucky
40.4113,-84.7761,2012,76,Mercer/Ohio
41.1572,-80.0893,2012,97,Mercer/Pennsylvania
37.4362,-80.964,2012,300,Mercer/West Virginia
39.9951,-84.4084,2012,115,Miami/Ohio
37.6395,-76.5747,2012,13,Middlesex/Virginia
40.5331,-77.8141,2012,37,Mifflin/Pennsylvania
38.0374,-78.4856,2012,2,Charlottesville (city)/Virginia
39.9476,-79.9986,2012,37,Greene/Pennsylvania
36.9052,-76.8978,2012,40,Southampton/Virginia
40.6783,-79.1646,2012,71,Indiana/Pennsylvania
39.1117,-82.6108,2012,163,Jackson/Ohio
40.9702,-78.8765,2012,64,Jefferson/Pennsylvania
40.6868,-77.114,2012,33,Juniata/Pennsylvania
36.816,-77.4689,2012,17,Greensville/Virginia
38.5426,-84.2366,2012,56,Harrison/Kentucky
38.4362,-78.8735,2012,21,Harrisonburg (city)/Virginia
37.2903,-85.7672,2012,14,Hart/Kentucky
40.5533,-81.9164,2012,33,Holmes/Ohio
40.3821,-78.1697,2012,64,Huntingdon/Pennsylvania
37.3799,-76.8041,2012,17,James City/Virginia
40.3653,-80.652,2012,86,Jefferson/Ohio
37.0037,-84.161,2012,180,Laurel/Kentucky
38.4298,-82.4488,2012,138,Lawrence/Ohio
37.2456,-88.3589,2012,6,Livingston/Kentucky
37.805,-81.9923,2012,154,Logan/West Virginia
41.3128,-81.9157,2012,34,Lorain/Ohio
41.3265,-76.9455,2012,133,Lycoming/Pennsylvania
39.9487,-83.2993,2012,163,Madison/Ohio
37.7015,-83.1516,2012,30,Magoffin/Kentucky
38.7717,-77.4448,2012,1,Manassas Park (city)/Virginia
37.5156,-85.2625,2012,26,Marion/Kentucky
37.8416,-82.4223,2012,27,Martin/Kentucky
38.7054,-83.9191,2012,93,Mason/Kentucky
37.4984,-76.2883,2012,16,Mathews/Virginia
38.2992,-77.4871,2012,1,Fredericksburg (city)/Virginia
37.6167,-84.4094,2012,25,Garrard/Kentucky
37.8512,-87.3542,2012,6,Henderson/Kentucky
36.7596,-89.102,2012,1,Hickman/Kentucky
37.9459,-82.6735,2012,22,Lawrence/Kentucky
36.6871,-83.1152,2012,105,Lee/Virginia
36.954,-83.3907,2012,52,Leslie/Kentucky
37.1638,-82.7493,2012,53,Letcher/Kentucky
38.354,-83.2524,2012,30,Lewis/Kentucky
39.0393,-80.6551,2012,17,Lewis/West Virginia
37.453,-84.7579,2012,19,Lincoln/Kentucky
38.3237,-79.6403,2012,1,Highland/Virginia
36.9728,-88.612,2012,80,McCracken/Kentucky
37.9554,-83.4596,2012,9,Menifee/Kentucky
40.2737,-81.2812,2012,8,Harrison/Ohio
37.7301,-76.538,2012,6,Lancaster/Virginia
37.5668,-85.7353,2012,2,Larue/Kentucky
36.95,-86.7419,2012,21,Logan/Kentucky
37.6262,-82.1696,2012,47,Mingo/West Virginia
39.6587,-79.9868,2012,81,Monongalia/West Virginia
39.8489,-81.0354,2012,10,Monroe/Ohio
41.177,-75.418,2012,181,Monroe/Pennsylvania
37.997,-83.8925,2012,207,Montgomery/Kentucky
39.7927,-84.3165,2012,2356,Montgomery/Ohio
37.0675,-80.4405,2012,132,Montgomery/Virginia
39.5313,-78.4553,2012,97,Morgan/West Virginia
40.6209,-82.6618,2012,81,Morrow/Ohio
39.9037,-82.018,2012,33,Muskingum/Ohio
37.4418,-77.0436,2012,17,New Kent/Virginia
38.302,-83.8866,2012,18,Nicholas/Kentucky
38.2001,-80.8512,2012,152,Nicholas/West Virginia
36.8945,-76.259,2012,7,Norfolk (city)/Virginia
40.6295,-75.2024,2012,245,Northampton/Pennsylvania
40.7841,-76.6713,2012,93,Northumberland/Pennsylvania
37.5589,-86.7728,2012,43,Ohio/Kentucky
38.3355,-85.4839,2012,35,Oldham/Kentucky
41.5853,-82.8369,2012,57,Ottawa/Ohio
37.4743,-83.6802,2012,11,Owsley/Kentucky
38.6653,-78.4545,2012,66,Page/Virginia
36.7168,-80.3578,2012,53,Patrick/Virginia
40.0076,-75.134,2012,5730,Philadelphia/Pennsylvania
36.9841,-85.6187,2012,3,Metcalfe/Kentucky
40.2111,-75.2744,2012,97,Montgomery/Pennsylvania
37.9734,-83.0488,2012,13,Morgan/Kentucky
37.1231,-87.2125,2012,39,Muhlenberg/Kentucky
37.8996,-85.2196,2012,68,Nelson/Kentucky
37.5295,-75.8283,2012,4,Northampton/Virginia
40.0753,-80.6951,2012,119,Ohio/West Virginia
38.6708,-84.3311,2012,49,Pendleton/Kentucky
37.2245,-83.2752,2012,353,Perry/Kentucky
39.921,-82.4271,2012,44,Perry/Ohio
40.3951,-77.0278,2012,66,Perry/Pennsylvania
39.554,-82.7779,2012,243,Pickaway/Ohio
37.4807,-82.0632,2012,201,Pike/Kentucky
39.1517,-82.9102,2012,17,Pike/Ohio
38.2746,-80.0915,2012,32,Pocahontas/West Virginia
41.0245,-81.0501,2012,240,Portage/Ohio
37.9059,-83.9691,2012,70,Powell/Kentucky
39.7917,-84.7133,2012,52,Preble/Ohio
38.6823,-77.2604,2012,536,Prince William/Virginia
37.1745,-84.6329,2012,165,Pulaski/Kentucky
36.9342,-80.7255,2012,180,Pulaski/Virginia
41.0997,-84.2693,2012,3,Putnam/Ohio
40.9345,-82.4502,2012,184,Richland/Ohio
37.9501,-76.6625,2012,11,Richmond/Virginia
37.2747,-79.8886,2012,161,Roanoke/Virginia
37.6301,-79.5431,2012,29,Rockbridge/Virginia
37.4027,-84.4144,2012,69,Rockcastle/Kentucky
38.6601,-78.9061,2012,86,Rockingham/Virginia
38.2529,-83.3185,2012,129,Rowan/Kentucky
36.995,-85.0683,2012,27,Russell/Kentucky
36.9791,-82.2961,2012,131,Russell/Virginia
41.388,-83.3218,2012,99,Sandusky/Ohio
40.8565,-76.235,2012,202,Schuylkill/Pennsylvania
36.7196,-82.7962,2012,142,Scott/Virginia
41.2162,-83.3285,2012,62,Seneca/Ohio
38.137,-85.0744,2012,10,Shelby/Kentucky
40.4389,-84.2597,2012,114,Shelby/Ohio
39.0551,-78.3681,2012,121,Shenandoah/Virginia
36.7929,-81.5927,2012,86,Smyth/Virginia
38.0562,-85.1511,2012,11,Spencer/Kentucky
38.3319,-77.4655,2012,284,Stafford/Virginia
41.4102,-76.5832,2012,7,Sullivan/Pennsylvania
41.0802,-81.5219,2012,278,Summit/Ohio
41.8332,-75.8762,2012,47,Susquehanna/Pennsylvania
36.6648,-84.4395,2012,55,McCreary/Kentucky
39.7373,-81.9154,2012,8,Morgan/Ohio
37.0821,-78.0029,2012,10,Nottoway/Virginia
38.2484,-78.1125,2012,66,Orange/Virginia
38.6134,-84.9769,2012,16,Owen/Kentucky
41.1798,-84.7378,2012,3,Paulding/Ohio
41.4045,-75.183,2012,33,Pike/Pennsylvania
36.6716,-79.4196,2012,31,Pittsylvania/Virginia
36.8468,-76.354,2012,5,Portsmouth (city)/Virginia
37.5427,-77.9267,2012,7,Powhatan/Virginia
38.6562,-78.2322,2012,18,Rappahannock/Virginia
39.1226,-81.1709,2012,12,Ritchie/West Virginia
38.5317,-84.0358,2012,8,Robertson/Kentucky
38.7383,-82.842,2012,452,Scioto/Ohio
38.2204,-84.4699,2012,135,Scott/Kentucky
36.7509,-86.7347,2012,34,Simpson/Kentucky
39.9834,-78.772,2012,32,Somerset/Pennsylvania
38.1982,-77.5885,2012,328,Spotsylvania/Virginia
40.8159,-81.4165,2012,78,Stark/Ohio
39.337,-78.9223,2012,11,Mineral/West Virginia
36.7012,-85.6927,2012,1,Monroe/Kentucky
37.5905,-80.5419,2012,5,Monroe/West Virginia
40.9865,-76.635,2012,11,Montour/Pennsylvania
37.8832,-76.3477,2012,4,Northumberland/Virginia
41.9207,-78.0205,2012,39,Potter/Pennsylvania
39.5512,-79.8003,2012,18,Preston/West Virginia
38.5374,-81.9256,2012,30,Putnam/West Virginia
38.7968,-79.8967,2012,11,Randolph/West Virginia
38.8025,-81.3531,2012,25,Roane/West Virginia
39.4069,-83.1842,2012,188,Ross/Ohio
37.7243,-80.8865,2012,4,Summers/West Virginia
37.2273,-76.9665,2012,3,Surry/Virginia
36.8457,-77.2875,2012,10,Sussex/Virginia
37.1909,-81.6387,2012,296,Tazewell/Virginia
38.5955,-85.3174,2012,10,Trimble/Kentucky
41.462,-80.6656,2012,414,Trumbull/Ohio
37.913,-78.8828,2012,5,Nelson/Virginia
37.9443,-81.4371,2012,288,Raleigh/West Virginia
40.7078,-77.3107,2012,23,Snyder/Pennsylvania
37.4256,-85.3689,2012,35,Taylor/Kentucky
40.5609,-81.495,2012,38,Tuscarawas/Ohio
40.3533,-83.2628,2012,127,Union/Ohio
40.9002,-77.1564,2012,23,Union/Pennsylvania
37.1052,-76.5185,2012,11,Newport News (city)/Virginia
38.6663,-82.1706,2012,1,Mason/West Virginia
36.9551,-87.709,2012,4,Trigg/Kentucky
38.9927,-80.2279,2012,56,Upshur/West Virginia
40.8006,-84.7746,2012,84,Van Wert/Ohio
36.7335,-76.0435,2012,3,Virginia Beach (city)/Virginia
36.9725,-86.4371,2012,66,Warren/Kentucky
39.3496,-84.1236,2012,340,Warren/Ohio
41.7806,-79.0941,2012,41,Warren/Pennsylvania
38.9231,-78.1033,2012,235,Warren/Virginia
40.3264,-80.4091,2012,249,Washington/Pennsylvania
36.666,-81.6382,2012,109,Washington/Virginia
40.9864,-81.9948,2012,141,Wayne/Ohio
41.3957,-75.2731,2012,57,Wayne/Pennsylvania
37.4662,-87.7342,2012,6,Webster/Kentucky
40.3312,-79.677,2012,502,Westmoreland/Pennsylvania
38.0941,-76.8229,2012,32,Westmoreland/Virginia
39.1734,-78.1745,2012,8,Winchester (city)/Virginia
36.8615,-82.7774,2012,337,Wise/Virginia
37.8301,-83.5166,2012,27,Wolfe/Kentucky
39.1806,-81.513,2012,72,Wood/West Virginia
37.972,-84.7563,2012,76,Woodford/Kentucky
41.6119,-76.0457,2012,39,Wyoming/Pennsylvania
39.9163,-76.5841,2012,705,York/Pennsylvania
37.1982,-76.433,2012,43,York/Virginia
38.8559,-83.4713,2013,112,Adams/Ohio
39.8826,-77.1569,2013,60,Adams/Pennsylvania
38.041,-78.5222,2013,20,Albemarle/Virginia
40.4001,-80.1873,2013,4014,Allegheny/Pennsylvania
36.7956,-86.2961,2013,23,Allen/Kentucky
40.8305,-84.0848,2013,296,Allen/Ohio
37.4487,-79.1058,2013,71,Amherst/Virginia
38.089,-84.935,2013,25,Anderson/Kentucky
38.8786,-77.1011,2013,136,Arlington/Virginia
40.9214,-82.2818,2013,188,Ashland/Ohio
41.8567,-80.6173,2013,260,Ashtabula/Ohio
39.4005,-82.1261,2013,237,Athens/Ohio
38.1939,-79.0087,2013,17,Augusta/Virginia
37.0048,-85.9264,2013,63,Barren/Kentucky
40.5989,-80.4738,2013,182,Beaver/Pennsylvania
37.3866,-79.7253,2013,123,Bedford/Virginia
40.1621,-81.1313,2013,129,Belmont/Ohio
39.458,-77.9779,2013,146,Berkeley/West Virginia
40.3495,-76.1391,2013,497,Berks/Pennsylvania
40.6864,-78.2272,2013,202,Blair/Pennsylvania
38.9472,-84.6731,2013,299,Boone/Kentucky
37.4167,-79.8779,2013,51,Botetourt/Virginia
38.1425,-84.1101,2013,53,Bourbon/Kentucky
38.3354,-82.7816,2013,237,Boyd/Kentucky
38.6818,-84.0666,2013,20,Bracken/Kentucky
41.7606,-76.1763,2013,93,Bradford/Pennsylvania
37.4215,-83.4585,2013,83,Breathitt/Kentucky
36.618,-82.1607,2013,99,Bristol (city)/Virginia
38.8673,-83.7878,2013,129,Brown/Ohio
40.1015,-74.8852,2013,147,Bucks/Pennsylvania
39.3938,-84.5652,2013,983,Butler/Ohio
40.9505,-79.74,2013,129,Butler/Pennsylvania
38.4154,-82.3188,2013,358,Cabell/West Virginia
36.5892,-88.4381,2013,16,Calloway/Kentucky
40.4111,-78.8446,2013,386,Cambria/Pennsylvania
41.4148,-78.1989,2013,17,Cameron/Pennsylvania
39.0401,-84.4815,2013,633,Campbell/Kentucky
37.2338,-79.2895,2013,41,Campbell/Virginia
41.4998,-79.8736,2012,67,Venango/Pennsylvania
39.1591,-82.5243,2012,51,Vinton/Ohio
37.7355,-85.0701,2012,1,Washington/Kentucky
39.6314,-81.4562,2012,110,Washington/Ohio
36.8404,-84.8506,2012,43,Wayne/Kentucky
38.2254,-82.4415,2012,6,Wayne/West Virginia
36.9321,-84.1004,2012,325,Whitley/Kentucky
41.3236,-83.4363,2012,165,Wood/Ohio
36.8862,-81.192,2012,146,Wythe/Virginia
37.1803,-85.3197,2013,17,Adair/Kentucky
37.8865,-79.9795,2013,19,Alleghany/Virginia
37.3366,-77.9882,2013,31,Amelia/Virginia
37.2642,-78.682,2013,7,Appomattox/Virginia
40.6513,-84.146,2013,49,Auglaize/Ohio
40.2592,-78.5075,2013,46,Bedford/Pennsylvania
36.5942,-83.8774,2013,144,Bell/Kentucky
38.5632,-80.8979,2013,32,Braxton/West Virginia
37.2473,-81.8015,2013,129,Buchanan/Virginia
37.7316,-79.3565,2013,22,Buena Vista (city)/Virginia
38.0645,-85.7146,2013,140,Bullitt/Kentucky
37.2093,-86.8921,2013,5,Butler/Kentucky
40.8289,-75.7009,2013,77,Carbon/Pennsylvania
38.0533,-77.3473,2013,35,Caroline/Virginia
40.5209,-81.0031,2013,15,Carroll/Ohio
36.6771,-80.6997,2013,55,Carroll/Virginia
38.3318,-82.9371,2013,98,Carter/Kentucky
37.4551,-84.9875,2013,28,Casey/Kentucky
40.98,-77.7057,2013,75,Centre/Pennsylvania
40.2174,-83.9635,2013,76,Champaign/Ohio
37.344,-77.0687,2013,4,Charles City/Virginia
36.9933,-78.601,2013,63,Charlotte/Virginia
36.6778,-76.3024,2013,241,Chesapeake (city)/Virginia
39.9639,-75.885,2013,403,Chester/Pennsylvania
37.12,-87.4875,2013,47,Christian/Kentucky
38.0014,-84.1908,2013,128,Clark/Kentucky
39.8862,-84.0243,2013,58,Clark/Ohio
39.1508,-77.9823,2013,20,Clarke/Virginia
37.1464,-83.7635,2013,115,Clay/Kentucky
38.4662,-81.0815,2013,11,Clay/West Virginia
36.5882,-76.6847,2012,2,Suffolk (city)/Virginia
40.95,-83.3836,2012,2,Wyandot/Ohio
38.8184,-77.0861,2013,19,Alexandria (city)/Virginia
40.9185,-79.4603,2013,73,Armstrong/Pennsylvania
38.9783,-79.9505,2013,1,Barbour/West Virginia
38.1193,-83.6156,2013,38,Bath/Kentucky
37.5855,-84.7903,2013,64,Boyle/Kentucky
37.8312,-86.6304,2013,6,Breckinridge/Kentucky
36.8553,-77.8937,2013,30,Brunswick/Virginia
37.494,-78.6333,2013,82,Buckingham/Virginia
37.2085,-88.0604,2013,17,Caldwell/Kentucky
38.0374,-78.4856,2013,35,Charlottesville (city)/Virginia
37.506,-77.6492,2013,441,Chesterfield/Virginia
41.6795,-77.069,2012,8,Tioga/Pennsylvania
38.4604,-80.3731,2012,12,Webster/West Virginia
39.5689,-80.7316,2012,11,Wetzel/West Virginia
37.7154,-81.4179,2012,15,Wyoming/West Virginia
37.6917,-75.7182,2013,3,Accomack/Virginia
41.5024,-84.418,2012,2,Williams/Ohio
38.1948,-79.5709,2013,4,Bath/Virginia
39.9156,-81.2824,2012,2,Noble/Ohio
39.3201,-81.2401,2012,1,Pleasants/West Virginia
37.01,-87.2425,2012,1,Todd/Kentucky
38.0673,-78.9012,2012,2,Waynesboro (city)/Virginia
37.9713,-81.7138,2013,5,Boone/West Virginia
40.2811,-80.6102,2013,18,Brooke/West Virginia
41.1062,-78.7749,2013,47,Clearfield/Pennsylvania
39.2325,-84.1532,2013,373,Clermont/Ohio
37.265,-77.3969,2013,80,Colonial Heights (city)/Virginia
40.7392,-82.7773,2013,129,Crawford/Ohio
41.8176,-79.8364,2013,74,Crawford/Pennsylvania
37.2198,-88.1411,2013,12,Crittenden/Kentucky
38.416,-77.8267,2013,140,Culpeper/Virginia
40.2422,-76.9274,2013,38,Cumberland/Pennsylvania
41.4948,-81.5348,2013,3011,Cuyahoga/Ohio
36.5831,-79.4088,2013,47,Danville (city)/Virginia
40.2802,-84.6384,2013,78,Darke/Ohio
40.2752,-76.8843,2013,471,Dauphin/Pennsylvania
37.7892,-86.9805,2013,56,Daviess/Kentucky
41.3259,-84.2855,2013,103,Defiance/Ohio
40.1679,-83.08,2013,230,Delaware/Ohio
37.1026,-82.3763,2013,71,Dickenson/Virginia
36.8051,-85.0683,2013,11,Clinton/Kentucky
39.3224,-83.8109,2013,90,Clinton/Ohio
40.2761,-81.7517,2013,47,Coshocton/Ohio
37.4293,-80.1395,2013,5,Craig/Virginia
36.8319,-85.5053,2013,8,Cumberland/Kentucky
37.6674,-78.0883,2013,16,Cumberland/Virginia
39.894,-75.4338,2013,1255,Delaware/Pennsylvania
36.9853,-77.7219,2013,6,Dinwiddie/Virginia
41.5726,-78.6869,2013,12,Elk/Pennsylvania
36.6953,-77.5356,2013,7,Emporia (city)/Virginia
41.4011,-82.808,2013,302,Erie/Ohio
37.9185,-76.8665,2013,7,Essex/Virginia
38.8514,-77.1579,2013,623,Fairfax/Virginia
39.8426,-82.5446,2013,447,Fairfield/Ohio
38.6355,-77.6661,2013,216,Fauquier/Virginia
38.1059,-84.5255,2013,898,Fayette/Kentucky
40.0903,-79.5872,2013,285,Fayette/Pennsylvania
37.9607,-81.0795,2013,41,Fayette/West Virginia
38.2126,-83.6341,2013,16,Fleming/Kentucky
37.0379,-80.2045,2013,13,Floyd/Virginia
39.7243,-77.515,2013,131,Franklin/Pennsylvania
36.8293,-79.9917,2013,196,Franklin/Virginia
39.264,-78.3319,2013,228,Frederick/Virginia
38.2992,-77.4871,2013,77,Fredericksburg (city)/Virginia
36.5767,-88.9353,2013,3,Fulton/Kentucky
36.666,-80.9176,2013,2,Galax (city)/Virginia
38.7252,-84.8239,2013,33,Gallatin/Kentucky
38.8862,-82.1463,2013,121,Gallia/Ohio
37.373,-80.8576,2013,123,Giles/Virginia
38.9815,-80.9496,2013,7,Gilmer/West Virginia
37.2801,-76.4402,2013,45,Gloucester/Virginia
37.6015,-77.7022,2013,5,Goochland/Virginia
38.7326,-84.5966,2013,40,Grant/Kentucky
39.2711,-79.3662,2013,24,Grant/West Virginia
36.5603,-88.5692,2013,39,Graves/Kentucky
36.6015,-81.6257,2013,35,Grayson/Virginia
37.7503,-80.4715,2013,88,Greenbrier/West Virginia
39.6598,-83.7431,2013,276,Greene/Ohio
38.2504,-78.4417,2013,15,Greene/Virginia
40.0221,-81.5868,2013,146,Guernsey/Ohio
36.839,-78.7284,2013,58,Halifax/Virginia
39.1864,-84.763,2013,4029,Hamilton/Ohio
39.3732,-78.5228,2013,51,Hampshire/West Virginia
36.9052,-76.8978,2013,164,Southampton/Virginia
40.9348,-83.8235,2013,178,Hancock/Ohio
37.7668,-77.3706,2013,203,Hanover/Virginia
38.8779,-78.8661,2013,39,Hardy/West Virginia
36.8155,-83.4045,2013,228,Harlan/Kentucky
40.2737,-81.2812,2013,16,Harrison/Ohio
39.3923,-80.2989,2013,366,Harrison/West Virginia
38.4362,-78.8735,2013,15,Harrisonburg (city)/Virginia
37.2903,-85.7672,2013,4,Hart/Kentucky
37.8512,-87.3542,2013,16,Henderson/Kentucky
37.6274,-77.4322,2013,432,Henrico/Virginia
36.6871,-79.7872,2013,41,Henry/Virginia
39.0747,-83.3871,2013,128,Highland/Ohio
40.5533,-81.9164,2013,35,Holmes/Ohio
41.2508,-82.4915,2013,205,Huron/Ohio
40.6783,-79.1646,2013,53,Indiana/Pennsylvania
36.866,-76.8308,2013,35,Isle of Wight/Virginia
37.5584,-87.8909,2012,4,Union/Kentucky
37.0846,-88.8827,2013,2,Ballard/Kentucky
37.1521,-81.1501,2013,12,Bland/Virginia
38.6098,-85.0681,2013,105,Carroll/Kentucky
41.2106,-79.3803,2013,51,Clarion/Pennsylvania
41.0094,-77.5306,2013,42,Clinton/Pennsylvania
41.0177,-76.4969,2013,49,Columbia/Pennsylvania
40.8871,-80.675,2013,206,Columbiana/Ohio
42.2134,-79.8333,2013,238,Erie/Pennsylvania
39.6522,-83.5564,2013,53,Fayette/Ohio
37.451,-82.7994,2013,83,Floyd/Kentucky
37.7533,-78.1638,2013,6,Fluvanna/Virginia
38.3228,-84.8955,2013,181,Franklin/Kentucky
41.7113,-83.9053,2013,44,Fulton/Ohio
39.932,-77.9958,2013,18,Fulton/Pennsylvania
41.3722,-81.0591,2013,64,Geauga/Ohio
37.2895,-86.2847,2013,14,Edmonson/Kentucky
38.1879,-83.0188,2013,4,Elliott/Kentucky
38.8648,-77.1878,2013,3,Falls Church (city)/Virginia
39.8665,-83.0703,2013,2218,Franklin/Ohio
37.4937,-86.226,2013,24,Grayson/Kentucky
38.4949,-82.6911,2013,106,Greenup/Kentucky
39.9476,-79.9986,2013,58,Greene/Pennsylvania
36.816,-77.4689,2013,6,Greensville/Virginia
37.8193,-85.9358,2013,70,Hardin/Kentucky
38.5426,-84.2366,2013,97,Harrison/Kentucky
36.7596,-89.102,2013,4,Hickman/Kentucky
39.4187,-82.5993,2013,57,Hocking/Ohio
37.2914,-77.2985,2013,29,Hopewell (city)/Virginia
39.1117,-82.6108,2013,219,Jackson/Ohio
38.2907,-85.6333,2013,1890,Jefferson/Kentucky
40.9702,-78.8765,2013,35,Jefferson/Pennsylvania
37.8787,-84.6545,2013,157,Jessamine/Kentucky
37.8806,-82.8382,2013,88,Johnson/Kentucky
38.486,-81.3502,2013,323,Kanawha/West Virginia
37.6969,-83.9685,2013,8,Estill/Kentucky
37.6167,-84.4094,2013,11,Garrard/Kentucky
40.6179,-80.5998,2013,88,Hancock/West Virginia
40.8064,-83.5114,2013,192,Hardin/Ohio
39.1254,-80.7407,2013,34,Doddridge/West Virginia
38.4623,-85.3036,2013,19,Henry/Kentucky
37.1737,-87.6885,2013,95,Hopkins/Kentucky
40.3821,-78.1697,2013,44,Huntingdon/Pennsylvania
37.5751,-83.9735,2013,14,Jackson/Kentucky
38.8656,-81.8235,2013,16,Jackson/West Virginia
39.3242,-77.7517,2013,6,Jefferson/West Virginia
40.6868,-77.114,2013,19,Juniata/Pennsylvania
36.8353,-83.7598,2013,143,Knox/Kentucky
40.5342,-82.5049,2013,87,Knox/Ohio
41.4846,-75.666,2013,321,Lackawanna/Pennsylvania
40.8618,-80.2625,2013,175,Lawrence/Pennsylvania
40.337,-76.448,2013,234,Lebanon/Pennsylvania
36.6871,-83.1152,2013,82,Lee/Virginia
40.6666,-75.5072,2013,307,Lehigh/Pennsylvania
38.354,-83.2524,2013,38,Lewis/Kentucky
39.0393,-80.6551,2013,211,Lewis/West Virginia
39.9595,-82.4129,2013,284,Licking/Ohio
37.453,-84.7579,2013,26,Lincoln/Kentucky
37.2456,-88.3589,2013,12,Livingston/Kentucky
40.4007,-83.5444,2013,81,Logan/Ohio
37.805,-81.9923,2013,117,Logan/West Virginia
41.3128,-81.9157,2013,54,Lorain/Ohio
39.0302,-77.4712,2013,165,Loudoun/Virginia
41.3338,-75.8214,2013,779,Luzerne/Pennsylvania
41.3265,-76.9455,2013,261,Lycoming/Pennsylvania
37.724,-84.2928,2013,423,Madison/Kentucky
39.9487,-83.2993,2013,129,Madison/Ohio
37.7015,-83.1516,2013,80,Magoffin/Kentucky
40.9207,-81.0231,2013,617,Mahoning/Ohio
37.5156,-85.2625,2013,17,Marion/Kentucky
39.5013,-80.1696,2013,167,Marion/West Virginia
36.867,-88.4656,2013,11,Marshall/Kentucky
39.9854,-80.7335,2013,93,Marshall/West Virginia
37.8416,-82.4223,2013,35,Martin/Kentucky
36.6827,-79.8636,2013,36,Martinsville (city)/Virginia
38.7054,-83.9191,2013,89,Mason/Kentucky
38.6663,-82.1706,2013,6,Mason/West Virginia
36.9728,-88.612,2013,76,McCracken/Kentucky
36.6648,-84.4395,2013,74,McCreary/Kentucky
41.8694,-78.66,2013,36,McKean/Pennsylvania
41.0348,-82.0122,2013,257,Medina/Ohio
39.0292,-82.034,2013,63,Meigs/Ohio
37.9554,-83.4596,2013,8,Menifee/Kentucky
37.3799,-76.8041,2013,17,James City/Virginia
40.3653,-80.652,2013,113,Jefferson/Ohio
39.0338,-84.5675,2013,704,Kenton/Kentucky
41.6072,-81.469,2013,1034,Lake/Ohio
37.0037,-84.161,2013,235,Laurel/Kentucky
37.9459,-82.6735,2013,36,Lawrence/Kentucky
38.4298,-82.4488,2013,134,Lawrence/Ohio
37.6023,-83.6085,2013,49,Lee/Kentucky
37.1638,-82.7493,2013,43,Letcher/Kentucky
38.0068,-77.9061,2013,35,Louisa/Virginia
41.6639,-83.582,2013,722,Lucas/Ohio
37.4004,-79.1911,2013,120,Lynchburg (city)/Virginia
38.4879,-78.3261,2013,6,Madison/Virginia
40.5321,-83.2077,2013,277,Marion/Ohio
37.4984,-76.2883,2013,20,Mathews/Virginia
37.3675,-81.3572,2013,24,McDowell/West Virginia
37.4919,-87.1342,2013,1,McLean/Kentucky
37.9366,-85.9915,2013,33,Meade/Kentucky
37.4362,-80.964,2013,322,Mercer/West Virginia
39.9951,-84.4084,2013,151,Miami/Ohio
40.5331,-77.8141,2013,21,Mifflin/Pennsylvania
37.6262,-82.1696,2013,94,Mingo/West Virginia
41.177,-75.418,2013,240,Monroe/Pennsylvania
39.7927,-84.3165,2013,3011,Montgomery/Ohio
41.371,-83.9415,2013,8,Henry/Ohio
39.832,-76.3275,2013,457,Lancaster/Pennsylvania
37.7301,-76.538,2013,12,Lancaster/Virginia
36.954,-83.3907,2013,40,Leslie/Kentucky
37.4957,-83.0941,2013,63,Knott/Kentucky
36.95,-86.7419,2013,18,Logan/Kentucky
36.9608,-78.1283,2013,7,Lunenburg/Virginia
37.0759,-88.0769,2013,20,Lyon/Kentucky
36.666,-78.3908,2013,45,Mecklenburg/Virginia
37.6965,-84.9097,2013,19,Mercer/Kentucky
40.4113,-84.7761,2013,117,Mercer/Ohio
