经度,纬度,Year,Amount,Name
37.6274,-77.4322,2013,274,Henrico/Virginia
37.3799,-76.8041,2013,4,James City/Virginia
39.0338,-84.5675,2013,552,Kenton/Kentucky
39.832,-76.3275,2013,385,Lancaster/Pennsylvania
37.7301,-76.538,2013,6,Lancaster/Virginia
37.9459,-82.6735,2013,6,Lawrence/Kentucky
38.354,-83.2524,2013,3,Lewis/Kentucky
39.0393,-80.6551,2013,122,Lewis/West Virginia
37.453,-84.7579,2013,2,Lincoln/Kentucky
37.4004,-79.1911,2013,37,Lynchburg (city)/Virginia
38.4879,-78.3261,2013,2,Madison/Virginia
41.3259,-84.2855,2013,44,Defiance/Ohio
40.0903,-79.5872,2013,188,Fayette/Pennsylvania
39.8665,-83.0703,2013,1190,Franklin/Ohio
39.7243,-77.515,2013,67,Franklin/Pennsylvania
37.2801,-76.4402,2013,15,Gloucester/Virginia
39.2711,-79.3662,2013,1,Grant/West Virginia
36.5603,-88.5692,2013,1,Graves/Kentucky
40.0221,-81.5868,2013,42,Guernsey/Ohio
39.1864,-84.763,2013,3458,Hamilton/Ohio
39.3732,-78.5228,2013,24,Hampshire/West Virginia
37.7668,-77.3706,2013,96,Hanover/Virginia
40.2737,-81.2812,2013,2,Harrison/Ohio
38.4623,-85.3036,2013,9,Henry/Kentucky
41.371,-83.9415,2013,1,Henry/Ohio
37.2914,-77.2985,2013,2,Hopewell (city)/Virginia
40.4007,-83.5444,2013,73,Logan/Ohio
39.0302,-77.4712,2013,53,Loudoun/Virginia
40.5321,-83.2077,2013,178,Marion/Ohio
37.3675,-81.3572,2013,9,McDowell/West Virginia
37.6965,-84.9097,2013,8,Mercer/Kentucky
40.4113,-84.7761,2013,104,Mercer/Ohio
41.1572,-80.0893,2013,41,Mercer/Pennsylvania
40.5331,-77.8141,2013,12,Mifflin/Pennsylvania
37.6262,-82.1696,2013,3,Mingo/West Virginia
39.6587,-79.9868,2013,16,Monongalia/West Virginia
39.7927,-84.3165,2013,2462,Montgomery/Ohio
36.8945,-76.259,2013,178,Norfolk (city)/Virginia
41.2508,-82.4915,2013,119,Huron/Ohio
36.866,-76.8308,2013,13,Isle of Wight/Virginia
37.8787,-84.6545,2013,72,Jessamine/Kentucky
40.5342,-82.5049,2013,49,Knox/Ohio
41.4846,-75.666,2013,280,Lackawanna/Pennsylvania
40.8618,-80.2625,2013,98,Lawrence/Pennsylvania
38.0068,-77.9061,2013,7,Louisa/Virginia
37.0759,-88.0769,2013,1,Lyon/Kentucky
40.9207,-81.0231,2013,388,Mahoning/Ohio
37.9366,-85.9915,2013,16,Meade/Kentucky
36.666,-78.3908,2013,3,Mecklenburg/Virginia
37.997,-83.8925,2013,39,Montgomery/Kentucky
37.5295,-75.8283,2013,1,Northampton/Virginia
36.8353,-83.7598,2013,1,Knox/Kentucky
41.6072,-81.469,2013,811,Lake/Ohio
40.6666,-75.5072,2013,268,Lehigh/Pennsylvania
41.3265,-76.9455,2013,224,Lycoming/Pennsylvania
38.6663,-82.1706,2013,4,Mason/West Virginia
41.8694,-78.66,2013,3,McKean/Pennsylvania
39.8489,-81.0354,2013,9,Monroe/Ohio
37.1052,-76.5185,2013,93,Newport News (city)/Virginia
38.3355,-85.4839,2013,17,Oldham/Kentucky
36.6716,-79.4196,2013,1,Pittsylvania/Virginia
40.2111,-75.2744,2013,54,Montgomery/Pennsylvania
37.0675,-80.4405,2013,36,Montgomery/Virginia
40.9865,-76.635,2013,30,Montour/Pennsylvania
39.9156,-81.2824,2013,4,Noble/Ohio
37.0821,-78.0029,2013,3,Nottoway/Virginia
38.6134,-84.9769,2013,9,Owen/Kentucky
41.1798,-84.7378,2013,3,Paulding/Ohio
36.8468,-76.354,2013,175,Portsmouth (city)/Virginia
38.2204,-84.4699,2013,41,Scott/Kentucky
38.2907,-85.6333,2013,1130,Jefferson/Kentucky
40.6868,-77.114,2013,14,Juniata/Pennsylvania
37.0037,-84.161,2013,1,Laurel/Kentucky
38.4298,-82.4488,2013,29,Lawrence/Ohio
40.337,-76.448,2013,170,Lebanon/Pennsylvania
41.6639,-83.582,2013,462,Lucas/Ohio
37.724,-84.2928,2013,116,Madison/Kentucky
39.5013,-80.1696,2013,127,Marion/West Virginia
37.4984,-76.2883,2013,11,Mathews/Virginia
39.0292,-82.034,2013,35,Meigs/Ohio
39.5313,-78.4553,2013,9,Morgan/West Virginia
39.9037,-82.018,2013,27,Muskingum/Ohio
37.2042,-77.3914,2013,43,Petersburg (city)/Virginia
41.4045,-75.183,2013,40,Pike/Pennsylvania
40.6783,-79.1646,2013,38,Indiana/Pennsylvania
38.8656,-81.8235,2013,10,Jackson/West Virginia
40.3653,-80.652,2013,85,Jefferson/Ohio
40.9702,-78.8765,2013,26,Jefferson/Pennsylvania
37.6023,-83.6085,2013,4,Lee/Kentucky
38.7717,-77.4448,2013,13,Manassas Park (city)/Virginia
37.5156,-85.2625,2013,3,Marion/Kentucky
37.8416,-82.4223,2013,4,Martin/Kentucky
38.7054,-83.9191,2013,61,Mason/Kentucky
39.9951,-84.4084,2013,111,Miami/Ohio
39.337,-78.9223,2013,2,Mineral/West Virginia
40.6209,-82.6618,2013,23,Morrow/Ohio
37.1231,-87.2125,2013,2,Muhlenberg/Kentucky
37.8996,-85.2196,2013,10,Nelson/Kentucky
38.2001,-80.8512,2013,60,Nicholas/West Virginia
37.5589,-86.7728,2013,3,Ohio/Kentucky
40.3951,-77.0278,2013,35,Perry/Pennsylvania
37.9059,-83.9691,2013,11,Powell/Kentucky
39.5512,-79.8003,2013,6,Preston/West Virginia
37.2747,-79.8886,2013,294,Roanoke/Virginia
40.8565,-76.235,2013,130,Schuylkill/Pennsylvania
40.4389,-84.2597,2013,170,Shelby/Ohio
39.0551,-78.3681,2013,59,Shenandoah/Virginia
38.3319,-77.4655,2013,86,Stafford/Virginia
37.7243,-80.8865,2013,9,Summers/West Virginia
41.0802,-81.5219,2013,219,Summit/Ohio
41.8332,-75.8762,2013,14,Susquehanna/Pennsylvania
41.462,-80.6656,2013,249,Trumbull/Ohio
40.5609,-81.495,2013,34,Tuscarawas/Ohio
37.4418,-77.0436,2013,6,New Kent/Virginia
40.0753,-80.6951,2013,53,Ohio/West Virginia
41.5853,-82.8369,2013,26,Ottawa/Ohio
38.6823,-77.2604,2013,285,Prince William/Virginia
38.6562,-78.2322,2013,1,Rappahannock/Virginia
41.2162,-83.3285,2013,78,Seneca/Ohio
36.5882,-76.6847,2013,69,Suffolk (city)/Virginia
37.4256,-85.3689,2013,16,Taylor/Kentucky
39.554,-82.7779,2013,151,Pickaway/Ohio
40.9345,-82.4502,2013,137,Richland/Ohio
38.6601,-78.9061,2013,38,Rockingham/Virginia
38.2529,-83.3185,2013,22,Rowan/Kentucky
37.2864,-80.0554,2013,22,Salem (city)/Virginia
40.7078,-77.3107,2013,26,Snyder/Pennsylvania
36.8457,-77.2875,2013,4,Sussex/Virginia
40.9002,-77.1564,2013,6,Union/Pennsylvania
41.4998,-79.8736,2013,39,Venango/Pennsylvania
38.0673,-78.9012,2013,3,Waynesboro (city)/Virginia
40.7841,-76.6713,2013,33,Northumberland/Pennsylvania
39.1517,-82.9102,2013,42,Pike/Ohio
39.7917,-84.7133,2013,45,Preble/Ohio
37.9501,-76.6625,2013,519,Richmond/Virginia
41.388,-83.3218,2013,50,Sandusky/Ohio
38.0562,-85.1511,2013,3,Spencer/Kentucky
38.1593,-79.0608,2013,1,Staunton (city)/Virginia
38.9231,-78.1033,2013,167,Warren/Virginia
40.9864,-81.9948,2013,101,Wayne/Ohio
40.3312,-79.677,2013,552,Westmoreland/Pennsylvania
39.1734,-78.1745,2013,71,Winchester (city)/Virginia
37.1318,-76.3569,2013,3,Poquoson (city)/Virginia
41.9207,-78.0205,2013,13,Potter/Pennsylvania
38.5374,-81.9256,2013,20,Putnam/West Virginia
37.9443,-81.4371,2013,156,Raleigh/West Virginia
37.6301,-79.5431,2013,9,Rockbridge/Virginia
38.1982,-77.5885,2013,122,Spotsylvania/Virginia
38.5955,-85.3174,2013,8,Trimble/Kentucky
40.8006,-84.7746,2013,25,Van Wert/Ohio
39.6314,-81.4562,2013,91,Washington/Ohio
36.8404,-84.8506,2013,3,Wayne/Kentucky
36.9321,-84.1004,2013,3,Whitley/Kentucky
37.2691,-76.7075,2013,5,Williamsburg (city)/Virginia
39.9163,-76.5841,2013,671,York/Pennsylvania
38.8559,-83.4713,2014,93,Adams/Ohio
37.1229,-80.5583,2013,1,Radford (city)/Virginia
36.9791,-82.2961,2013,1,Russell/Virginia
38.7383,-82.842,2013,248,Scioto/Ohio
39.9834,-78.772,2013,69,Somerset/Pennsylvania
40.8159,-81.4165,2013,17,Stark/Ohio
41.6795,-77.069,2013,28,Tioga/Pennsylvania
36.9551,-87.709,2013,2,Trigg/Kentucky
39.4005,-82.1261,2014,138,Athens/Ohio
36.9728,-88.612,2013,16,McCracken/Kentucky
36.6648,-84.4395,2013,2,McCreary/Kentucky
41.0348,-82.0122,2013,134,Medina/Ohio
38.302,-83.8866,2013,1,Nicholas/Kentucky
40.6295,-75.2024,2013,180,Northampton/Pennsylvania
38.2484,-78.1125,2013,18,Orange/Virginia
38.6653,-78.4545,2013,6,Page/Virginia
38.6708,-84.3311,2013,75,Pendleton/Kentucky
39.921,-82.4271,2013,14,Perry/Ohio
40.0076,-75.134,2013,3519,Philadelphia/Pennsylvania
37.4807,-82.0632,2013,39,Pike/Kentucky
41.0245,-81.0501,2013,185,Portage/Ohio
37.5427,-77.9267,2013,5,Powhatan/Virginia
37.1745,-84.6329,2013,6,Pulaski/Kentucky
36.9342,-80.7255,2013,7,Pulaski/Virginia
39.4069,-83.1842,2013,125,Ross/Ohio
38.137,-85.0744,2013,23,Shelby/Kentucky
36.7335,-76.0435,2013,126,Virginia Beach (city)/Virginia
41.7806,-79.0941,2013,4,Warren/Pennsylvania
38.2254,-82.4415,2013,17,Wayne/West Virginia
38.0941,-76.8229,2013,4,Westmoreland/Virginia
36.8615,-82.7774,2013,4,Wise/Virginia
39.1806,-81.513,2013,127,Wood/West Virginia
37.972,-84.7563,2013,8,Woodford/Kentucky
38.089,-84.935,2014,20,Anderson/Kentucky
40.5989,-80.4738,2014,128,Beaver/Pennsylvania
40.6864,-78.2272,2014,310,Blair/Pennsylvania
37.4167,-79.8779,2014,24,Botetourt/Virginia
41.7606,-76.1763,2014,53,Bradford/Pennsylvania
38.3318,-82.9371,2014,51,Carter/Kentucky
37.1909,-81.6387,2013,5,Tazewell/Virginia
40.3533,-83.2628,2013,32,Union/Ohio
39.1591,-82.5243,2013,5,Vinton/Ohio
36.9725,-86.4371,2013,10,Warren/Kentucky
40.3264,-80.4091,2013,281,Washington/Pennsylvania
41.3236,-83.4363,2013,91,Wood/Ohio
40.95,-83.3836,2013,14,Wyandot/Ohio
40.9185,-79.4603,2014,151,Armstrong/Pennsylvania
40.6513,-84.146,2014,23,Auglaize/Ohio
37.5855,-84.7903,2014,45,Boyle/Kentucky
40.4111,-78.8446,2014,356,Cambria/Pennsylvania
41.6119,-76.0457,2013,17,Wyoming/Pennsylvania
38.8786,-77.1011,2014,73,Arlington/Virginia
39.458,-77.9779,2014,76,Berkeley/West Virginia
37.1521,-81.1501,2014,1,Bland/Virginia
38.3354,-82.7816,2014,95,Boyd/Kentucky
38.5632,-80.8979,2014,2,Braxton/West Virginia
38.0014,-84.1908,2014,42,Clark/Kentucky
39.8862,-84.0243,2014,29,Clark/Ohio
41.8176,-79.8364,2014,24,Crawford/Pennsylvania
41.3957,-75.2731,2013,14,Wayne/Pennsylvania
36.8862,-81.192,2013,3,Wythe/Virginia
38.041,-78.5222,2014,17,Albemarle/Virginia
37.8865,-79.9795,2014,14,Alleghany/Virginia
37.4487,-79.1058,2014,3,Amherst/Virginia
40.9214,-82.2818,2014,106,Ashland/Ohio
41.8567,-80.6173,2014,258,Ashtabula/Ohio
40.3495,-76.1391,2014,392,Berks/Pennsylvania
37.8312,-86.6304,2014,1,Breckinridge/Kentucky
40.1015,-74.8852,2014,1640,Bucks/Pennsylvania
40.9505,-79.74,2014,158,Butler/Pennsylvania
40.5209,-81.0031,2014,4,Carroll/Ohio
36.6771,-80.6997,2014,3,Carroll/Virginia
40.2174,-83.9635,2014,55,Champaign/Ohio
39.9639,-75.885,2014,289,Chester/Pennsylvania
39.1508,-77.9823,2014,15,Clarke/Virginia
39.2325,-84.1532,2014,338,Clermont/Ohio
37.4293,-80.1395,2014,1,Craig/Virginia
38.9927,-80.2279,2013,17,Upshur/West Virginia
39.3496,-84.1236,2013,269,Warren/Ohio
41.5024,-84.418,2013,4,Williams/Ohio
37.6917,-75.7182,2014,38,Accomack/Virginia
38.1193,-83.6156,2014,5,Bath/Kentucky
40.2592,-78.5075,2014,14,Bedford/Pennsylvania
36.8553,-77.8937,2014,7,Brunswick/Virginia
39.3938,-84.5652,2014,755,Butler/Ohio
38.4154,-82.3188,2014,159,Cabell/West Virginia
38.0533,-77.3473,2014,21,Caroline/Virginia
41.1062,-78.7749,2014,18,Clearfield/Pennsylvania
37.12,-87.4875,2014,7,Christian/Kentucky
37.265,-77.3969,2014,1,Colonial Heights (city)/Virginia
39.894,-75.4338,2014,765,Delaware/Pennsylvania
36.9853,-77.7219,2014,3,Dinwiddie/Virginia
42.2134,-79.8333,2014,230,Erie/Pennsylvania
38.8514,-77.1579,2014,274,Fairfax/Virginia
37.451,-82.7994,2014,4,Floyd/Kentucky
37.0379,-80.2045,2014,1,Floyd/Virginia
38.8862,-82.1463,2014,120,Gallia/Ohio
37.2801,-76.4402,2014,15,Gloucester/Virginia
39.0747,-83.3871,2014,115,Highland/Ohio
37.9713,-81.7138,2014,1,Boone/West Virginia
38.8673,-83.7878,2014,70,Brown/Ohio
37.494,-78.6333,2014,9,Buckingham/Virginia
38.0645,-85.7146,2014,48,Bullitt/Kentucky
37.2093,-86.8921,2014,1,Butler/Kentucky
40.8289,-75.7009,2014,72,Carbon/Pennsylvania
38.6098,-85.0681,2014,54,Carroll/Kentucky
37.506,-77.6492,2014,310,Chesterfield/Virginia
41.2106,-79.3803,2014,19,Clarion/Pennsylvania
41.0177,-76.4969,2014,102,Columbia/Pennsylvania
40.8871,-80.675,2014,194,Columbiana/Ohio
40.7392,-82.7773,2014,112,Crawford/Ohio
40.1679,-83.08,2014,170,Delaware/Ohio
36.816,-77.4689,2014,4,Greensville/Virginia
38.4949,-82.6911,2014,8,Greenup/Kentucky
40.6179,-80.5998,2014,36,Hancock/West Virginia
36.6778,-76.3024,2014,10,Chesapeake (city)/Virginia
39.3224,-83.8109,2014,101,Clinton/Ohio
37.9185,-76.8665,2014,1,Essex/Virginia
37.6969,-83.9685,2014,3,Estill/Kentucky
38.1059,-84.5255,2014,321,Fayette/Kentucky
37.6167,-84.4094,2014,4,Garrard/Kentucky
38.7326,-84.5966,2014,56,Grant/Kentucky
37.4937,-86.226,2014,1,Grayson/Kentucky
37.7503,-80.4715,2014,36,Greenbrier/West Virginia
36.8155,-83.4045,2014,3,Harlan/Kentucky
38.4623,-85.3036,2014,16,Henry/Kentucky
38.3237,-79.6403,2014,1,Highland/Virginia
37.2642,-78.682,2014,2,Appomattox/Virginia
36.5942,-83.8774,2014,1,Bell/Kentucky
38.1425,-84.1101,2014,7,Bourbon/Kentucky
38.6818,-84.0666,2014,13,Bracken/Kentucky
37.7316,-79.3565,2014,2,Buena Vista (city)/Virginia
38.0374,-78.4856,2014,1,Charlottesville (city)/Virginia
41.4948,-81.5348,2014,2703,Cuyahoga/Ohio
37.6674,-78.0883,2014,3,Cumberland/Virginia
36.5603,-88.5692,2014,8,Graves/Kentucky
39.6598,-83.7431,2014,235,Greene/Ohio
38.2504,-78.4417,2014,2,Greene/Virginia
37.2903,-85.7672,2014,1,Hart/Kentucky
37.2914,-77.2985,2014,2,Hopewell (city)/Virginia
38.8656,-81.8235,2014,12,Jackson/West Virginia
38.4298,-82.4488,2014,26,Lawrence/Ohio
36.8293,-79.9917,2014,30,Franklin/Virginia
39.264,-78.3319,2014,137,Frederick/Virginia
38.2992,-77.4871,2014,12,Fredericksburg (city)/Virginia
41.3722,-81.0591,2014,72,Geauga/Ohio
37.6015,-77.7022,2014,6,Goochland/Virginia
39.9476,-79.9986,2014,21,Greene/Pennsylvania
40.9348,-83.8235,2014,136,Hancock/Ohio
37.7668,-77.3706,2014,134,Hanover/Virginia
38.4362,-78.8735,2014,2,Harrisonburg (city)/Virginia
37.8512,-87.3542,2014,2,Henderson/Kentucky
40.3821,-78.1697,2014,32,Huntingdon/Pennsylvania
39.3242,-77.7517,2014,22,Jefferson/West Virginia
37.8806,-82.8382,2014,1,Johnson/Kentucky
37.1982,-76.433,2013,18,York/Virginia
39.8826,-77.1569,2014,29,Adams/Pennsylvania
40.4001,-80.1873,2014,3774,Allegheny/Pennsylvania
40.8305,-84.0848,2014,182,Allen/Ohio
38.1939,-79.0087,2014,15,Augusta/Virginia
38.1948,-79.5709,2014,2,Bath/Virginia
37.3866,-79.7253,2014,14,Bedford/Virginia
40.1621,-81.1313,2014,81,Belmont/Ohio
38.9472,-84.6731,2014,168,Boone/Kentucky
36.5892,-88.4381,2014,2,Calloway/Kentucky
39.0401,-84.4815,2014,500,Campbell/Kentucky
37.2338,-79.2895,2014,18,Campbell/Virginia
40.98,-77.7057,2014,41,Centre/Pennsylvania
37.1464,-83.7635,2014,2,Clay/Kentucky
41.0094,-77.5306,2014,45,Clinton/Pennsylvania
38.416,-77.8267,2014,94,Culpeper/Virginia
40.2422,-76.9274,2014,35,Cumberland/Pennsylvania
38.1879,-83.0188,2014,1,Elliott/Kentucky
39.8426,-82.5446,2014,148,Fairfield/Ohio
40.6783,-79.1646,2014,48,Indiana/Pennsylvania
38.2907,-85.6333,2014,1358,Jefferson/Kentucky
40.3653,-80.652,2014,98,Jefferson/Ohio
41.6639,-83.582,2014,303,Lucas/Ohio
40.9207,-81.0231,2014,508,Mahoning/Ohio
39.8489,-81.0354,2014,32,Monroe/Ohio
37.1052,-76.5185,2014,14,Newport News (city)/Virginia
37.5295,-75.8283,2014,5,Northampton/Virginia
38.5426,-84.2366,2014,71,Harrison/Kentucky
41.371,-83.9415,2014,9,Henry/Ohio
37.5751,-83.9735,2014,1,Jackson/Kentucky
39.1117,-82.6108,2014,34,Jackson/Ohio
38.486,-81.3502,2014,280,Kanawha/West Virginia
40.5342,-82.5049,2014,24,Knox/Ohio
41.4846,-75.666,2014,343,Lackawanna/Pennsylvania
37.4362,-80.964,2014,34,Mercer/West Virginia
37.6262,-82.1696,2014,3,Mingo/West Virginia
37.997,-83.8925,2014,51,Montgomery/Kentucky
37.4418,-77.0436,2014,17,New Kent/Virginia
39.6522,-83.5564,2014,105,Fayette/Ohio
37.7533,-78.1638,2014,2,Fluvanna/Virginia
41.7113,-83.9053,2014,27,Fulton/Ohio
39.932,-77.9958,2014,2,Fulton/Pennsylvania
37.373,-80.8576,2014,1,Giles/Virginia
37.8193,-85.9358,2014,33,Hardin/Kentucky
39.3923,-80.2989,2014,130,Harrison/West Virginia
36.6871,-79.7872,2014,10,Henry/Virginia
39.4187,-82.5993,2014,15,Hocking/Ohio
41.2508,-82.4915,2014,132,Huron/Ohio
36.866,-76.8308,2014,9,Isle of Wight/Virginia
37.8787,-84.6545,2014,99,Jessamine/Kentucky
37.0037,-84.161,2014,4,Laurel/Kentucky
40.8618,-80.2625,2014,102,Lawrence/Pennsylvania
38.0068,-77.9061,2014,23,Louisa/Virginia
40.2761,-81.7517,2014,25,Coshocton/Ohio
37.7892,-86.9805,2014,15,Daviess/Kentucky
41.3259,-84.2855,2014,132,Defiance/Ohio
41.4011,-82.808,2014,292,Erie/Ohio
38.6355,-77.6661,2014,67,Fauquier/Virginia
41.4937,-79.448,2014,6,Forest/Pennsylvania
38.3228,-84.8955,2014,95,Franklin/Kentucky
39.8665,-83.0703,2014,1525,Franklin/Ohio
40.0221,-81.5868,2014,80,Guernsey/Ohio
40.8064,-83.5114,2014,77,Hardin/Ohio
38.8779,-78.8661,2014,28,Hardy/West Virginia
37.6274,-77.4322,2014,381,Henrico/Virginia
40.5533,-81.9164,2014,6,Holmes/Ohio
37.3799,-76.8041,2014,4,James City/Virginia
40.9702,-78.8765,2014,30,Jefferson/Pennsylvania
40.4007,-83.5444,2014,79,Logan/Ohio
39.0302,-77.4712,2014,64,Loudoun/Virginia
40.5321,-83.2077,2014,214,Marion/Ohio
39.5013,-80.1696,2014,48,Marion/West Virginia
37.6965,-84.9097,2014,40,Mercer/Kentucky
40.4113,-84.7761,2014,67,Mercer/Ohio
41.1572,-80.0893,2014,75,Mercer/Pennsylvania
39.6587,-79.9868,2014,31,Monongalia/West Virginia
39.9156,-81.2824,2014,15,Noble/Ohio
36.8945,-76.259,2014,8,Norfolk (city)/Virginia
40.7841,-76.6713,2014,93,Northumberland/Pennsylvania
38.6134,-84.9769,2014,13,Owen/Kentucky
40.2802,-84.6384,2014,109,Darke/Ohio
40.2752,-76.8843,2014,709,Dauphin/Pennsylvania
41.5726,-78.6869,2014,13,Elk/Pennsylvania
40.0903,-79.5872,2014,230,Fayette/Pennsylvania
39.7243,-77.515,2014,110,Franklin/Pennsylvania
38.7252,-84.8239,2014,24,Gallatin/Kentucky
39.2711,-79.3662,2014,7,Grant/West Virginia
39.1864,-84.763,2014,3686,Hamilton/Ohio
39.3732,-78.5228,2014,8,Hampshire/West Virginia
36.9052,-76.8978,2014,25,Southampton/Virginia
40.2737,-81.2812,2014,3,Harrison/Ohio
40.6868,-77.114,2014,26,Juniata/Pennsylvania
39.0338,-84.5675,2014,530,Kenton/Kentucky
39.832,-76.3275,2014,372,Lancaster/Pennsylvania
40.337,-76.448,2014,236,Lebanon/Pennsylvania
40.6666,-75.5072,2014,175,Lehigh/Pennsylvania
37.453,-84.7579,2014,5,Lincoln/Kentucky
37.724,-84.2928,2014,137,Madison/Kentucky
37.4984,-76.2883,2014,18,Mathews/Virginia
39.0292,-82.034,2014,12,Meigs/Ohio
39.337,-78.9223,2014,3,Mineral/West Virginia
39.5313,-78.4553,2014,35,Morgan/West Virginia
37.1231,-87.2125,2014,3,Muhlenberg/Kentucky
39.9037,-82.018,2014,73,Muskingum/Ohio
37.913,-78.8828,2014,2,Nelson/Virginia
36.6716,-79.4196,2014,2,Pittsylvania/Virginia
37.805,-81.9923,2014,22,Logan/West Virginia
41.3128,-81.9157,2014,42,Lorain/Ohio
39.9487,-83.2993,2014,150,Madison/Ohio
36.867,-88.4656,2014,10,Marshall/Kentucky
39.9854,-80.7335,2014,68,Marshall/West Virginia
40.5331,-77.8141,2014,21,Mifflin/Pennsylvania
39.7927,-84.3165,2014,2300,Montgomery/Ohio
40.2111,-75.2744,2014,23,Montgomery/Pennsylvania
37.0675,-80.4405,2014,21,Montgomery/Virginia
40.9865,-76.635,2014,7,Montour/Pennsylvania
38.2529,-83.3185,2014,27,Rowan/Kentucky
37.9366,-85.9915,2014,4,Meade/Kentucky
36.666,-78.3908,2014,3,Mecklenburg/Virginia
37.8832,-76.3477,2014,2,Northumberland/Virginia
41.4045,-75.183,2014,46,Pike/Pennsylvania
37.9059,-83.9691,2014,6,Powell/Kentucky
38.6823,-77.2604,2014,274,Prince William/Virginia
37.2747,-79.8886,2014,88,Roanoke/Virginia
40.8565,-76.235,2014,210,Schuylkill/Pennsylvania
41.2162,-83.3285,2014,110,Seneca/Ohio
39.0551,-78.3681,2014,60,Shenandoah/Virginia
36.7509,-86.7347,2014,2,Simpson/Kentucky
38.3355,-85.4839,2014,15,Oldham/Kentucky
37.2245,-83.2752,2014,1,Perry/Kentucky
40.3951,-77.0278,2014,68,Perry/Pennsylvania
37.9443,-81.4371,2014,217,Raleigh/West Virginia
37.6301,-79.5431,2014,6,Rockbridge/Virginia
36.995,-85.0683,2014,2,Russell/Kentucky
36.9791,-82.2961,2014,4,Russell/Virginia
36.7196,-82.7962,2014,4,Scott/Virginia
41.8332,-75.8762,2014,37,Susquehanna/Pennsylvania
41.6795,-77.069,2014,6,Tioga/Pennsylvania
40.8006,-84.7746,2014,40,Van Wert/Ohio
38.0941,-76.8229,2014,19,Westmoreland/Virginia
39.5689,-80.7316,2014,17,Wetzel/West Virginia
41.6072,-81.469,2014,721,Lake/Ohio
37.9459,-82.6735,2014,7,Lawrence/Kentucky
38.354,-83.2524,2014,2,Lewis/Kentucky
39.0393,-80.6551,2014,19,Lewis/West Virginia
41.3265,-76.9455,2014,213,Lycoming/Pennsylvania
38.4879,-78.3261,2014,4,Madison/Virginia
38.7054,-83.9191,2014,18,Mason/Kentucky
38.6663,-82.1706,2014,1,Mason/West Virginia
41.0348,-82.0122,2014,183,Medina/Ohio
39.9951,-84.4084,2014,118,Miami/Ohio
41.177,-75.418,2014,191,Monroe/Pennsylvania
37.8996,-85.2196,2014,21,Nelson/Kentucky
38.2001,-80.8512,2014,34,Nicholas/West Virginia
40.6295,-75.2024,2014,147,Northampton/Pennsylvania
37.5589,-86.7728,2014,1,Ohio/Kentucky
38.2484,-78.1125,2014,20,Orange/Virginia
41.1798,-84.7378,2014,4,Paulding/Ohio
39.554,-82.7779,2014,150,Pickaway/Ohio
36.8468,-76.354,2014,58,Portsmouth (city)/Virginia
37.5427,-77.9267,2014,22,Powhatan/Virginia
38.302,-83.8866,2014,5,Nicholas/Kentucky
40.0753,-80.6951,2014,35,Ohio/West Virginia
41.5853,-82.8369,2014,27,Ottawa/Ohio
38.6708,-84.3311,2014,47,Pendleton/Kentucky
39.921,-82.4271,2014,21,Perry/Ohio
38.6562,-78.2322,2014,3,Rappahannock/Virginia
39.4069,-83.1842,2014,142,Ross/Ohio
38.2204,-84.4699,2014,47,Scott/Kentucky
37.4256,-85.3689,2014,21,Taylor/Kentucky
37.1909,-81.6387,2014,7,Tazewell/Virginia
36.9725,-86.4371,2014,6,Warren/Kentucky
41.3957,-75.2731,2014,44,Wayne/Pennsylvania
39.1517,-82.9102,2014,41,Pike/Ohio
41.9207,-78.0205,2014,14,Potter/Pennsylvania
39.7917,-84.7133,2014,22,Preble/Ohio
37.9501,-76.6625,2014,82,Richmond/Virginia
37.4027,-84.4144,2014,23,Rockcastle/Kentucky
41.388,-83.3218,2014,60,Sandusky/Ohio
38.0562,-85.1511,2014,9,Spencer/Kentucky
38.9231,-78.1033,2014,177,Warren/Virginia
40.9864,-81.9948,2014,138,Wayne/Ohio
37.4662,-87.7342,2014,1,Webster/Kentucky
40.3312,-79.677,2014,555,Westmoreland/Pennsylvania
39.1734,-78.1745,2014,12,Winchester (city)/Virginia
41.3236,-83.4363,2014,133,Wood/Ohio
40.95,-83.3836,2014,42,Wyandot/Ohio
37.1982,-76.433,2014,4,York/Virginia
39.8826,-77.1569,2015,54,Adams/Pennsylvania
38.5374,-81.9256,2014,34,Putnam/West Virginia
38.7383,-82.842,2014,158,Scioto/Ohio
39.9834,-78.772,2014,86,Somerset/Pennsylvania
38.1982,-77.5885,2014,106,Spotsylvania/Virginia
40.8159,-81.4165,2014,398,Stark/Ohio
38.5955,-85.3174,2014,2,Trimble/Kentucky
39.6314,-81.4562,2014,68,Washington/Ohio
36.8404,-84.8506,2014,4,Wayne/Kentucky
36.9321,-84.1004,2014,3,Whitley/Kentucky
36.9342,-80.7255,2014,1,Pulaski/Virginia
40.9345,-82.4502,2014,206,Richland/Ohio
38.5317,-84.0358,2014,2,Robertson/Kentucky
38.6601,-78.9061,2014,18,Rockingham/Virginia
38.137,-85.0744,2014,50,Shelby/Kentucky
38.9927,-80.2279,2014,8,Upshur/West Virginia
39.3496,-84.1236,2014,227,Warren/Ohio
40.3264,-80.4091,2014,398,Washington/Pennsylvania
41.6119,-76.0457,2014,58,Wyoming/Pennsylvania
41.8567,-80.6173,2015,306,Ashtabula/Ohio
