经度,纬度,年份,数目,地名
39.3224,-83.8109,2015,103,"Clinton, Martinsville"
40.8871,-80.675,2015,6,"Columbiana, Columbiana"
40.8871,-80.675,2015,10,"Columbiana, Columbiana"
40.7392,-82.7773,2015,1,"Crawford, Galion"
41.4948,-81.5348,2015,125,"Cuyahoga, University Heights"
40.2802,-84.6384,2015,3,"Darke, Rossburg"
41.3259,-84.2855,2015,2,"Defiance, Jewell"
41.3259,-84.2855,2015,8,"Defiance, Jewell"
41.4011,-82.808,2015,19,"Erie, Castalia"
41.4011,-82.808,2015,6,"Erie, Castalia"
41.1045,-82.6137,2015,1,"Huron, North Fairfield"
41.1045,-82.6137,2015,3,"Huron, North Fairfield"
41.1045,-82.6137,2015,6,"Huron, North Fairfield"
39.8665,-83.0703,2015,135,"Franklin, Grove City"
39.8665,-83.0703,2015,13,"Franklin, Grove City"
39.8665,-83.0703,2015,87,"Franklin, Grove City"
39.8665,-83.0703,2015,62,"Franklin, Grove City"
41.7113,-83.9053,2015,1,"Fulton, Metamora"
41.3722,-81.0591,2015,14,"Geauga, Parkman"
41.3722,-81.0591,2015,4,"Geauga, Parkman"
39.6598,-83.7431,2015,52,"Greene, Jamestown"
39.6598,-83.7431,2015,292,"Greene, Jamestown"
40.0221,-81.5868,2015,54,"Guernsey, Cambridge"
40.0221,-81.5868,2015,1,"Guernsey, Cambridge"
40.0221,-81.5868,2015,20,"Guernsey, Cambridge"
40.0221,-81.5868,2015,5,"Guernsey, Cambridge"
40.9348,-83.8235,2015,34,"Hancock, Mount Cory"
40.8064,-83.5114,2015,4,"Hardin, Forest"
40.8064,-83.5114,2015,2,"Hardin, Forest"
40.8064,-83.5114,2015,12,"Hardin, Forest"
40.8064,-83.5114,2015,2,"Hardin, Forest"
40.8305,-84.0848,2015,219,"Allen, Cairo"
40.6513,-84.146,2015,1,"Auglaize, Cridersville"
40.6513,-84.146,2015,4,"Auglaize, Cridersville"
40.6513,-84.146,2015,1,"Auglaize, Cridersville"
40.1621,-81.1313,2015,2,"Belmont, Holloway"
39.3938,-84.5652,2015,2,"Butler, Hamilton"
40.5209,-81.0031,2015,1,"Carroll, Harlem Springs"
39.8862,-84.0243,2015,7,"Clark, Crystal Lakes"
39.8862,-84.0243,2015,1,"Clark, Crystal Lakes"
39.8862,-84.0243,2015,15,"Clark, Crystal Lakes"
39.8862,-84.0243,2015,1,"Clark, Crystal Lakes"
39.2325,-84.1532,2015,3,"Clermont, Goshen"
39.3224,-83.8109,2015,6,"Clinton, Martinsville"
39.3224,-83.8109,2015,23,"Clinton, Martinsville"
39.3224,-83.8109,2015,3,"Clinton, Martinsville"
40.8871,-80.675,2015,31,"Columbiana, Columbiana"
40.8871,-80.675,2015,2,"Columbiana, Columbiana"
40.7392,-82.7773,2015,1,"Crawford, Galion"
41.4948,-81.5348,2015,18,"Cuyahoga, University Heights"
41.4948,-81.5348,2015,402,"Cuyahoga, University Heights"
41.3259,-84.2855,2015,5,"Defiance, Jewell"
41.4011,-82.808,2015,26,"Erie, Castalia"
41.1045,-82.6137,2015,27,"Huron, North Fairfield"
41.1045,-82.6137,2015,277,"Huron, North Fairfield"
39.6522,-83.5564,2015,2,"Fayette, Jeffersonville"
40.2174,-83.9635,2015,95,"Champaign, Rosewood"
40.2174,-83.9635,2015,1,"Champaign, Rosewood"
39.8862,-84.0243,2015,51,"Clark, Crystal Lakes"
39.2325,-84.1532,2015,36,"Clermont, Goshen"
39.2325,-84.1532,2015,1,"Clermont, Goshen"
39.3224,-83.8109,2015,4,"Clinton, Martinsville"
40.8871,-80.675,2015,3,"Columbiana, Columbiana"
40.2761,-81.7517,2015,3,"Coshocton, West Lafayette"
40.7392,-82.7773,2015,1,"Crawford, Galion"
41.4948,-81.5348,2015,105,"Cuyahoga, University Heights"
41.4948,-81.5348,2015,1,"Cuyahoga, University Heights"
41.3259,-84.2855,2015,19,"Defiance, Jewell"
41.3259,-84.2855,2015,4,"Defiance, Jewell"
40.1679,-83.08,2015,5,"Delaware, Powell"
40.1679,-83.08,2015,2,"Delaware, Powell"
40.1679,-83.08,2015,2,"Delaware, Powell"
41.4011,-82.808,2015,47,"Erie, Castalia"
41.4011,-82.808,2015,12,"Erie, Castalia"
39.6522,-83.5564,2015,84,"Fayette, Jeffersonville"
39.8665,-83.0703,2015,36,"Franklin, Grove City"
41.7113,-83.9053,2015,9,"Fulton, Metamora"
38.8862,-82.1463,2015,171,"Gallia, Addison"
38.8862,-82.1463,2015,1,"Gallia, Addison"
40.9348,-83.8235,2015,17,"Hancock, Mount Cory"
40.8064,-83.5114,2015,15,"Hardin, Forest"
39.3938,-84.5652,2015,7,"Butler, Hamilton"
39.3938,-84.5652,2015,129,"Butler, Hamilton"
39.3938,-84.5652,2015,100,"Butler, Hamilton"
39.3938,-84.5652,2015,3,"Butler, Hamilton"
40.2174,-83.9635,2015,1,"Champaign, Rosewood"
40.2174,-83.9635,2015,47,"Champaign, Rosewood"
40.2174,-83.9635,2015,18,"Champaign, Rosewood"
39.8862,-84.0243,2015,119,"Clark, Crystal Lakes"
39.8862,-84.0243,2015,1,"Clark, Crystal Lakes"
39.2325,-84.1532,2015,20,"Clermont, Goshen"
39.2325,-84.1532,2015,5,"Clermont, Goshen"
39.3224,-83.8109,2015,31,"Clinton, Martinsville"
40.2761,-81.7517,2015,21,"Coshocton, West Lafayette"
40.7392,-82.7773,2015,10,"Crawford, Galion"
40.7392,-82.7773,2015,32,"Crawford, Galion"
40.7392,-82.7773,2015,1,"Crawford, Galion"
41.4948,-81.5348,2015,5,"Cuyahoga, University Heights"
41.4948,-81.5348,2015,25,"Cuyahoga, University Heights"
40.2802,-84.6384,2015,110,"Darke, Rossburg"
41.3259,-84.2855,2015,9,"Defiance, Jewell"
41.3259,-84.2855,2015,19,"Defiance, Jewell"
41.3259,-84.2855,2015,21,"Defiance, Jewell"
41.3259,-84.2855,2015,2,"Defiance, Jewell"
40.1679,-83.08,2015,25,"Delaware, Powell"
40.1679,-83.08,2015,15,"Delaware, Powell"
40.1679,-83.08,2015,6,"Delaware, Powell"
41.4011,-82.808,2015,278,"Erie, Castalia"
41.4011,-82.808,2015,4,"Erie, Castalia"
39.6522,-83.5564,2015,10,"Fayette, Jeffersonville"
39.6522,-83.5564,2015,2,"Fayette, Jeffersonville"
41.4011,-82.808,2015,5,"Erie, Castalia"
41.1045,-82.6137,2015,69,"Huron, North Fairfield"
39.6522,-83.5564,2015,11,"Fayette, Jeffersonville"
39.8665,-83.0703,2015,1,"Franklin, Grove City"
39.8665,-83.0703,2015,88,"Franklin, Grove City"
39.8665,-83.0703,2015,7,"Franklin, Grove City"
41.3722,-81.0591,2015,1,"Geauga, Parkman"
41.3722,-81.0591,2015,2,"Geauga, Parkman"
39.6598,-83.7431,2015,19,"Greene, Jamestown"
39.6598,-83.7431,2015,43,"Greene, Jamestown"
40.0221,-81.5868,2015,1,"Guernsey, Cambridge"
40.0221,-81.5868,2015,7,"Guernsey, Cambridge"
40.0221,-81.5868,2015,2,"Guernsey, Cambridge"
40.0221,-81.5868,2015,1,"Guernsey, Cambridge"
39.1864,-84.763,2015,6,"Hamilton, Hooven"
39.1864,-84.763,2015,250,"Hamilton, Hooven"
39.1864,-84.763,2015,1,"Hamilton, Hooven"
40.9348,-83.8235,2015,4,"Hancock, Mount Cory"
40.9348,-83.8235,2015,31,"Hancock, Mount Cory"
40.9348,-83.8235,2015,3,"Hancock, Mount Cory"
40.9348,-83.8235,2015,2,"Hancock, Mount Cory"
40.9348,-83.8235,2015,4,"Hancock, Mount Cory"
40.8064,-83.5114,2015,87,"Hardin, Forest"
40.2737,-81.2812,2015,6,"Harrison, Tippecanoe"
39.0747,-83.3871,2015,26,"Highland, Sinking Spring"
39.0747,-83.3871,2015,154,"Highland, Sinking Spring"
39.1117,-82.6108,2015,85,"Jackson, Coalton"
39.6522,-83.5564,2015,3,"Fayette, Jeffersonville"
41.4884,-82.0978,2015,5,"Lorain, Sheffield Lake"
38.4298,-82.4488,2015,96,"Lawrence, Chesapeake"
40.1679,-83.08,2015,48,"Delaware, Powell"
40.1679,-83.08,2015,2,"Delaware, Powell"
41.4011,-82.808,2015,5,"Erie, Castalia"
41.1045,-82.6137,2015,2,"Huron, North Fairfield"
39.6522,-83.5564,2015,2,"Fayette, Jeffersonville"
39.8665,-83.0703,2015,1685,"Franklin, Grove City"
39.8665,-83.0703,2015,1,"Franklin, Grove City"
41.7113,-83.9053,2015,1,"Fulton, Metamora"
38.8862,-82.1463,2015,38,"Gallia, Addison"
38.8862,-82.1463,2015,9,"Gallia, Addison"
41.3722,-81.0591,2015,83,"Geauga, Parkman"
39.6598,-83.7431,2015,4,"Greene, Jamestown"
39.6598,-83.7431,2015,15,"Greene, Jamestown"
39.6598,-83.7431,2015,5,"Greene, Jamestown"
39.1864,-84.763,2015,106,"Hamilton, Hooven"
39.1864,-84.763,2015,2,"Hamilton, Hooven"
40.9348,-83.8235,2015,6,"Hancock, Mount Cory"
40.9348,-83.8235,2015,200,"Hancock, Mount Cory"
40.9348,-83.8235,2015,2,"Hancock, Mount Cory"
40.8064,-83.5114,2015,8,"Hardin, Forest"
40.8064,-83.5114,2015,2,"Hardin, Forest"
41.371,-83.9415,2015,11,"Henry, McClure"
39.0747,-83.3871,2015,2,"Highland, Sinking Spring"
39.0747,-83.3871,2015,2,"Highland, Sinking Spring"
41.2508,-82.4915,2015,3,"Huron, Collins"
41.2508,-82.4915,2015,6,"Huron, Collins"
39.6522,-83.5564,2015,2,"Fayette, Jeffersonville"
39.6522,-83.5564,2015,1,"Fayette, Jeffersonville"
40.5342,-82.5049,2015,1,"Knox, Ankenytown"
41.4884,-82.0978,2015,2,"Lorain, Sheffield Lake"
39.6598,-83.7431,2015,6,"Greene, Jamestown"
40.0221,-81.5868,2015,9,"Guernsey, Cambridge"
39.1864,-84.763,2015,88,"Hamilton, Hooven"
39.1864,-84.763,2015,26,"Hamilton, Hooven"
40.9348,-83.8235,2015,5,"Hancock, Mount Cory"
40.2737,-81.2812,2015,1,"Harrison, Tippecanoe"
41.371,-83.9415,2015,2,"Henry, McClure"
41.371,-83.9415,2015,1,"Henry, McClure"
41.2508,-82.4915,2015,13,"Huron, Collins"
39.1117,-82.6108,2015,2,"Jackson, Coalton"
39.1117,-82.6108,2015,24,"Jackson, Coalton"
39.6522,-83.5564,2015,3,"Fayette, Jeffersonville"
40.5342,-82.5049,2015,31,"Knox, Ankenytown"
41.4884,-82.0978,2015,43,"Lorain, Sheffield Lake"
38.4298,-82.4488,2015,5,"Lawrence, Chesapeake"
38.4298,-82.4488,2015,1,"Lawrence, Chesapeake"
40.4007,-83.5444,2015,24,"Logan, West Mansfield"
41.3128,-81.9157,2015,2,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2015,476,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2015,6,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2015,1,"Lucas, Toledo"
39.9487,-83.2993,2015,94,"Madison, West Jefferson"
39.9487,-83.2993,2015,1,"Madison, West Jefferson"
40.9207,-81.0231,2015,12,"Mahoning, Sebring"
40.9207,-81.0231,2015,1,"Mahoning, Sebring"
40.5321,-83.2077,2015,34,"Marion, Green Camp"
39.8665,-83.0703,2015,1,"Franklin, Grove City"
41.7113,-83.9053,2015,5,"Fulton, Metamora"
41.7113,-83.9053,2015,14,"Fulton, Metamora"
41.3722,-81.0591,2015,13,"Geauga, Parkman"
39.1864,-84.763,2015,79,"Hamilton, Hooven"
39.1864,-84.763,2015,14,"Hamilton, Hooven"
39.1864,-84.763,2015,50,"Hamilton, Hooven"
39.0747,-83.3871,2015,1,"Highland, Sinking Spring"
39.1907,-81.7495,2015,20,"Athens, Hockingport"
39.1907,-81.7495,2015,1,"Athens, Hockingport"
40.5533,-81.9164,2015,1,"Holmes, Millersburg"
41.2508,-82.4915,2015,14,"Huron, Collins"
41.2508,-82.4915,2015,161,"Huron, Collins"
41.2508,-82.4915,2015,65,"Huron, Collins"
39.1117,-82.6108,2015,5,"Jackson, Coalton"
39.1117,-82.6108,2015,69,"Jackson, Coalton"
39.6522,-83.5564,2015,7,"Fayette, Jeffersonville"
39.6522,-83.5564,2015,8,"Fayette, Jeffersonville"
41.4884,-82.0978,2015,8,"Lorain, Sheffield Lake"
41.3128,-81.9157,2015,78,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2015,25,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2015,4,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2015,1,"Lucas, Toledo"
41.7113,-83.9053,2015,1,"Fulton, Metamora"
38.8862,-82.1463,2015,14,"Gallia, Addison"
38.8862,-82.1463,2015,33,"Gallia, Addison"
38.8862,-82.1463,2015,2,"Gallia, Addison"
40.0221,-81.5868,2015,3,"Guernsey, Cambridge"
39.1864,-84.763,2015,1,"Hamilton, Hooven"
40.9348,-83.8235,2015,1,"Hancock, Mount Cory"
40.2737,-81.2812,2015,2,"Harrison, Tippecanoe"
41.371,-83.9415,2015,3,"Henry, McClure"
39.0747,-83.3871,2015,1,"Highland, Sinking Spring"
39.1907,-81.7495,2015,1,"Athens, Hockingport"
40.5533,-81.9164,2015,2,"Holmes, Millersburg"
40.5533,-81.9164,2015,8,"Holmes, Millersburg"
40.5533,-81.9164,2015,2,"Holmes, Millersburg"
41.2508,-82.4915,2015,43,"Huron, Collins"
41.2508,-82.4915,2015,1,"Huron, Collins"
40.5342,-82.5049,2015,1,"Knox, Ankenytown"
41.4884,-82.0978,2015,30,"Lorain, Sheffield Lake"
41.4884,-82.0978,2015,167,"Lorain, Sheffield Lake"
41.4884,-82.0978,2015,138,"Lorain, Sheffield Lake"
38.4298,-82.4488,2015,3,"Lawrence, Chesapeake"
38.4298,-82.4488,2015,1,"Lawrence, Chesapeake"
39.9595,-82.4129,2015,94,"Licking, Jacksontown"
39.9595,-82.4129,2015,2,"Licking, Jacksontown"
40.4007,-83.5444,2015,3,"Logan, West Mansfield"
41.3128,-81.9157,2015,2,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2015,31,"Lucas, Toledo"
41.6639,-83.582,2015,518,"Lucas, Toledo"
41.6639,-83.582,2015,1,"Lucas, Toledo"
40.9207,-81.0231,2015,55,"Mahoning, Sebring"
40.9207,-81.0231,2015,5,"Mahoning, Sebring"
40.5321,-83.2077,2015,21,"Marion, Green Camp"
40.5321,-83.2077,2015,15,"Marion, Green Camp"
40.5321,-83.2077,2015,2,"Marion, Green Camp"
41.371,-83.9415,2015,3,"Henry, McClure"
39.0747,-83.3871,2015,7,"Highland, Sinking Spring"
39.1907,-81.7495,2015,3,"Athens, Hockingport"
39.1907,-81.7495,2015,2,"Athens, Hockingport"
40.5533,-81.9164,2015,2,"Holmes, Millersburg"
39.1117,-82.6108,2015,11,"Jackson, Coalton"
39.1117,-82.6108,2015,4,"Jackson, Coalton"
39.6522,-83.5564,2015,100,"Fayette, Jeffersonville"
41.4884,-82.0978,2015,34,"Lorain, Sheffield Lake"
41.4884,-82.0978,2015,43,"Lorain, Sheffield Lake"
40.4007,-83.5444,2015,9,"Logan, West Mansfield"
40.4007,-83.5444,2015,1,"Logan, West Mansfield"
41.3128,-81.9157,2015,19,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2015,9,"Lucas, Toledo"
41.6639,-83.582,2015,3,"Lucas, Toledo"
40.9207,-81.0231,2015,577,"Mahoning, Sebring"
40.5321,-83.2077,2015,4,"Marion, Green Camp"
40.5321,-83.2077,2015,25,"Marion, Green Camp"
41.0348,-82.0122,2015,3,"Medina, Lodi"
39.6323,-84.2725,2015,13,"Montgomery, Miamisburg"
39.6323,-84.2725,2015,1,"Montgomery, Miamisburg"
39.4461,-84.3666,2015,17,"Butler, Monroe"
39.7927,-84.3165,2015,1,"Montgomery, Trotwood"
39.7927,-84.3165,2015,1,"Montgomery, Trotwood"
41.267,-80.7958,2015,2,"Trumbull, Morgandale"
39.9037,-82.018,2015,1,"Muskingum, South Zanesville"
39.1907,-81.7495,2015,6,"Athens, Hockingport"
41.2508,-82.4915,2015,2,"Huron, Collins"
39.1117,-82.6108,2015,96,"Jackson, Coalton"
39.1117,-82.6108,2015,28,"Jackson, Coalton"
41.4884,-82.0978,2015,2,"Lorain, Sheffield Lake"
39.9595,-82.4129,2015,5,"Licking, Jacksontown"
40.4007,-83.5444,2015,61,"Logan, West Mansfield"
41.3128,-81.9157,2015,29,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2015,65,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2015,9,"Lorain, Columbia Hills Corners"
40.9207,-81.0231,2015,5,"Mahoning, Sebring"
39.0292,-82.034,2015,1,"Meigs, Pomeroy"
40.4113,-84.7761,2015,62,"Mercer, Fort Recovery"
40.4113,-84.7761,2015,1,"Mercer, Fort Recovery"
41.267,-80.7958,2015,1,"Trumbull, Morgandale"
40.6209,-82.6618,2015,9,"Morrow, Shauck"
40.6209,-82.6618,2015,3,"Morrow, Shauck"
39.9037,-82.018,2015,16,"Muskingum, South Zanesville"
39.9156,-81.2824,2015,16,"Noble, Batesville"
39.9595,-82.4129,2015,26,"Licking, Jacksontown"
40.4007,-83.5444,2015,6,"Logan, West Mansfield"
41.3128,-81.9157,2015,12,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2015,31,"Lucas, Toledo"
41.6639,-83.582,2015,161,"Lucas, Toledo"
41.6639,-83.582,2015,6,"Lucas, Toledo"
39.9487,-83.2993,2015,4,"Madison, West Jefferson"
39.9487,-83.2993,2015,1,"Madison, West Jefferson"
39.9487,-83.2993,2015,4,"Madison, West Jefferson"
40.9207,-81.0231,2015,2,"Mahoning, Sebring"
41.0348,-82.0122,2015,177,"Medina, Lodi"
39.0292,-82.034,2015,14,"Meigs, Pomeroy"
40.4113,-84.7761,2015,10,"Mercer, Fort Recovery"
40.4113,-84.7761,2015,6,"Mercer, Fort Recovery"
40.4113,-84.7761,2015,3,"Mercer, Fort Recovery"
39.6323,-84.2725,2015,3,"Montgomery, Miamisburg"
39.4461,-84.3666,2015,6,"Butler, Monroe"
39.4461,-84.3666,2015,1,"Butler, Monroe"
39.7927,-84.3165,2015,12,"Montgomery, Trotwood"
39.7927,-84.3165,2015,332,"Montgomery, Trotwood"
39.7927,-84.3165,2015,2,"Montgomery, Trotwood"
40.6209,-82.6618,2015,7,"Morrow, Shauck"
39.9037,-82.018,2015,48,"Muskingum, South Zanesville"
39.9037,-82.018,2015,37,"Muskingum, South Zanesville"
39.9156,-81.2824,2015,1,"Noble, Batesville"
39.554,-82.7779,2015,1,"Pickaway, Tarlton"
39.554,-82.7779,2015,1,"Pickaway, Tarlton"
39.1517,-82.9102,2015,21,"Pike, Omega"
41.0245,-81.0501,2015,66,"Portage, Deerfield"
41.0245,-81.0501,2015,6,"Portage, Deerfield"
39.7917,-84.7133,2015,4,"Preble, New Hope"
39.7917,-84.7133,2015,1,"Preble, New Hope"
41.0997,-84.2693,2015,5,"Putnam, Continental"
39.9595,-82.4129,2015,28,"Licking, Jacksontown"
39.9595,-82.4129,2015,10,"Licking, Jacksontown"
41.6639,-83.582,2015,15,"Lucas, Toledo"
39.9487,-83.2993,2015,25,"Madison, West Jefferson"
40.9207,-81.0231,2015,2,"Mahoning, Sebring"
40.9207,-81.0231,2015,98,"Mahoning, Sebring"
40.5321,-83.2077,2015,287,"Marion, Green Camp"
40.5321,-83.2077,2015,2,"Marion, Green Camp"
39.0292,-82.034,2015,4,"Meigs, Pomeroy"
39.6323,-84.2725,2015,25,"Montgomery, Miamisburg"
39.7927,-84.3165,2015,2221,"Montgomery, Trotwood"
39.7927,-84.3165,2015,14,"Montgomery, Trotwood"
40.6209,-82.6618,2015,7,"Morrow, Shauck"
40.6209,-82.6618,2015,2,"Morrow, Shauck"
40.6209,-82.6618,2015,3,"Morrow, Shauck"
39.9037,-82.018,2015,2,"Muskingum, South Zanesville"
39.9037,-82.018,2015,11,"Muskingum, South Zanesville"
39.9037,-82.018,2015,4,"Muskingum, South Zanesville"
39.9156,-81.2824,2015,1,"Noble, Batesville"
39.9156,-81.2824,2015,3,"Noble, Batesville"
41.5853,-82.8369,2015,7,"Ottawa, Catawba Island"
41.1798,-84.7378,2015,2,"Paulding, Antwerp"
39.921,-82.4271,2015,42,"Perry, Thornport"
39.921,-82.4271,2015,3,"Perry, Thornport"
41.0245,-81.0501,2015,42,"Portage, Deerfield"
40.9345,-82.4502,2015,48,"Richland, Adario"
39.4069,-83.1842,2015,138,"Ross, Frankfort"
39.4069,-83.1842,2015,4,"Ross, Frankfort"
39.6598,-83.7431,2015,5,"Greene, Jamestown"
40.0221,-81.5868,2015,158,"Guernsey, Cambridge"
40.0221,-81.5868,2015,43,"Guernsey, Cambridge"
39.1864,-84.763,2015,1434,"Hamilton, Hooven"
39.1864,-84.763,2015,4167,"Hamilton, Hooven"
39.1864,-84.763,2015,19,"Hamilton, Hooven"
40.9348,-83.8235,2015,64,"Hancock, Mount Cory"
40.8064,-83.5114,2015,3,"Hardin, Forest"
40.2737,-81.2812,2015,11,"Harrison, Tippecanoe"
39.0747,-83.3871,2015,15,"Highland, Sinking Spring"
39.1907,-81.7495,2015,11,"Athens, Hockingport"
40.5533,-81.9164,2015,2,"Holmes, Millersburg"
41.2508,-82.4915,2015,9,"Huron, Collins"
39.1117,-82.6108,2015,4,"Jackson, Coalton"
39.6522,-83.5564,2015,8,"Fayette, Jeffersonville"
40.5342,-82.5049,2015,1,"Knox, Ankenytown"
41.4884,-82.0978,2015,1065,"Lorain, Sheffield Lake"
41.4884,-82.0978,2015,8,"Lorain, Sheffield Lake"
41.4884,-82.0978,2015,1,"Lorain, Sheffield Lake"
38.4298,-82.4488,2015,2,"Lawrence, Chesapeake"
38.4298,-82.4488,2015,21,"Lawrence, Chesapeake"
38.4298,-82.4488,2015,95,"Lawrence, Chesapeake"
39.9595,-82.4129,2015,3,"Licking, Jacksontown"
39.9595,-82.4129,2015,5,"Licking, Jacksontown"
39.9595,-82.4129,2015,167,"Licking, Jacksontown"
39.9595,-82.4129,2015,8,"Licking, Jacksontown"
40.4007,-83.5444,2015,4,"Logan, West Mansfield"
41.6639,-83.582,2015,43,"Lucas, Toledo"
41.6639,-83.582,2015,4,"Lucas, Toledo"
40.9207,-81.0231,2015,37,"Mahoning, Sebring"
40.9207,-81.0231,2015,9,"Mahoning, Sebring"
40.5321,-83.2077,2015,4,"Marion, Green Camp"
40.5321,-83.2077,2015,5,"Marion, Green Camp"
41.0348,-82.0122,2015,5,"Medina, Lodi"
41.0348,-82.0122,2015,1,"Medina, Lodi"
39.9487,-83.2993,2015,4,"Madison, West Jefferson"
39.9487,-83.2993,2015,11,"Madison, West Jefferson"
39.9487,-83.2993,2015,4,"Madison, West Jefferson"
40.9207,-81.0231,2015,79,"Mahoning, Sebring"
41.0348,-82.0122,2015,5,"Medina, Lodi"
41.0348,-82.0122,2015,3,"Medina, Lodi"
41.0348,-82.0122,2015,11,"Medina, Lodi"
39.0292,-82.034,2015,3,"Meigs, Pomeroy"
40.4113,-84.7761,2015,1,"Mercer, Fort Recovery"
39.6323,-84.2725,2015,12,"Montgomery, Miamisburg"
39.6323,-84.2725,2015,2,"Montgomery, Miamisburg"
39.6323,-84.2725,2015,8,"Montgomery, Miamisburg"
39.4461,-84.3666,2015,6,"Butler, Monroe"
39.4461,-84.3666,2015,1,"Butler, Monroe"
39.7927,-84.3165,2015,2,"Montgomery, Trotwood"
41.267,-80.7958,2015,3,"Trumbull, Morgandale"
41.5853,-82.8369,2015,2,"Ottawa, Catawba Island"
41.5853,-82.8369,2015,3,"Ottawa, Catawba Island"
39.921,-82.4271,2015,11,"Perry, Thornport"
39.921,-82.4271,2015,14,"Perry, Thornport"
41.0245,-81.0501,2015,17,"Portage, Deerfield"
41.0245,-81.0501,2015,1,"Portage, Deerfield"
40.9345,-82.4502,2015,31,"Richland, Adario"
40.9345,-82.4502,2015,5,"Richland, Adario"
41.388,-83.3218,2015,11,"Sandusky, Gibsonburg"
41.388,-83.3218,2015,39,"Sandusky, Gibsonburg"
41.388,-83.3218,2015,4,"Sandusky, Gibsonburg"
41.2162,-83.3285,2015,14,"Seneca, Amsden"
41.2162,-83.3285,2015,122,"Seneca, Amsden"
41.2162,-83.3285,2015,2,"Seneca, Amsden"
41.0348,-82.0122,2015,70,"Medina, Lodi"
39.4461,-84.3666,2015,1,"Butler, Monroe"
39.4461,-84.3666,2015,1,"Butler, Monroe"
39.7927,-84.3165,2015,105,"Montgomery, Trotwood"
39.7927,-84.3165,2015,2,"Montgomery, Trotwood"
41.267,-80.7958,2015,1,"Trumbull, Morgandale"
41.267,-80.7958,2015,4,"Trumbull, Morgandale"
40.6209,-82.6618,2015,1,"Morrow, Shauck"
39.9037,-82.018,2015,3,"Muskingum, South Zanesville"
41.5853,-82.8369,2015,23,"Ottawa, Catawba Island"
41.1798,-84.7378,2015,2,"Paulding, Antwerp"
39.921,-82.4271,2015,46,"Perry, Thornport"
39.7917,-84.7133,2015,6,"Preble, New Hope"
39.4069,-83.1842,2015,62,"Ross, Frankfort"
38.7383,-82.842,2015,29,"Scioto, Wheelersburg"
38.7383,-82.842,2015,7,"Scioto, Wheelersburg"
41.2162,-83.3285,2015,9,"Seneca, Amsden"
41.2162,-83.3285,2015,4,"Seneca, Amsden"
40.4389,-84.2597,2015,142,"Shelby, Kettlersville"
40.8159,-81.4165,2015,6,"Stark, Meyers Lake"
41.0802,-81.5219,2015,260,"Summit, Akron"
41.462,-80.6656,2015,12,"Trumbull, Gustavus"
41.462,-80.6656,2015,396,"Trumbull, Gustavus"
41.462,-80.6656,2015,47,"Trumbull, Gustavus"
40.5609,-81.495,2015,15,"Tuscarawas, Parral"
40.5609,-81.495,2015,2,"Tuscarawas, Parral"
40.8006,-84.7746,2015,6,"Van Wert, Wren"
38.9776,-82.3374,2015,9,"Gallia, Vinton"
41.5853,-82.8369,2015,2,"Ottawa, Catawba Island"
41.5853,-82.8369,2015,2,"Ottawa, Catawba Island"
41.5853,-82.8369,2015,1,"Ottawa, Catawba Island"
41.5853,-82.8369,2015,3,"Ottawa, Catawba Island"
41.1798,-84.7378,2015,1,"Paulding, Antwerp"
39.921,-82.4271,2015,2,"Perry, Thornport"
39.921,-82.4271,2015,2,"Perry, Thornport"
39.554,-82.7779,2015,6,"Pickaway, Tarlton"
39.1517,-82.9102,2015,56,"Pike, Omega"
39.7917,-84.7133,2015,3,"Preble, New Hope"
41.0997,-84.2693,2015,1,"Putnam, Continental"
40.9345,-82.4502,2015,12,"Richland, Adario"
40.9345,-82.4502,2015,8,"Richland, Adario"
39.4069,-83.1842,2015,2,"Ross, Frankfort"
39.4069,-83.1842,2015,17,"Ross, Frankfort"
39.4069,-83.1842,2015,1,"Ross, Frankfort"
39.4069,-83.1842,2015,3,"Ross, Frankfort"
38.7383,-82.842,2015,207,"Scioto, Wheelersburg"
38.7383,-82.842,2015,3,"Scioto, Wheelersburg"
40.8159,-81.4165,2015,385,"Stark, Meyers Lake"
40.8159,-81.4165,2015,2,"Stark, Meyers Lake"
41.462,-80.6656,2015,6,"Trumbull, Gustavus"
41.462,-80.6656,2015,3,"Trumbull, Gustavus"
40.3533,-83.2628,2015,5,"Union, Magnetic Springs"
40.8006,-84.7746,2015,3,"Van Wert, Wren"
40.9864,-81.9948,2015,2,"Wayne, Burbank"
41.5024,-84.418,2015,2,"Williams, Stryker"
41.3236,-83.4363,2015,7,"Wood, Bradner"
41.3236,-83.4363,2015,2,"Wood, Bradner"
40.4113,-84.7761,2015,6,"Mercer, Fort Recovery"
40.4113,-84.7761,2015,2,"Mercer, Fort Recovery"
39.6323,-84.2725,2015,141,"Montgomery, Miamisburg"
