经度,纬度,年份,数目,地名
-82.5446,39.8426,2012,1538,"Fairfield, Ohio"
-77.6661,38.6355,2012,642,"Fauquier, Virginia"
-84.5255,38.1059,2012,1704,"Fayette, Kentucky"
-83.5564,39.6522,2012,80,"Fayette, Ohio"
-81.0795,37.9607,2012,95,"Fayette, West Virginia"
-78.1638,37.7533,2012,35,"Fluvanna, Virginia"
-78.3319,39.264,2012,489,"Frederick, Virginia"
-88.9353,36.5767,2012,89,"Fulton, Kentucky"
-83.9053,41.7113,2012,189,"Fulton, Ohio"
-84.8239,38.7252,2012,84,"Gallatin, Kentucky"
-81.0591,41.3722,2012,151,"Geauga, Ohio"
-80.9496,38.9815,2012,19,"Gilmer, West Virginia"
-76.4402,37.2801,2012,194,"Gloucester, Virginia"
-77.7022,37.6015,2012,30,"Goochland, Virginia"
-84.5966,38.7326,2012,160,"Grant, Kentucky"
-79.3662,39.2711,2012,106,"Grant, West Virginia"
-88.5692,36.5603,2012,185,"Graves, Kentucky"
-81.6257,36.6015,2012,82,"Grayson, Virginia"
-81.0962,38.8015,2012,62,"Calhoun, West Virginia"
-81.0031,40.5209,2012,73,"Carroll, Ohio"
-78.601,36.9933,2012,83,"Charlotte, Virginia"
-83.7635,37.1464,2012,228,"Clay, Kentucky"
-76.9274,40.2422,2012,291,"Cumberland, Pennsylvania"
-79.9917,36.8293,2012,319,"Franklin, Virginia"
-77.9958,39.932,2012,34,"Fulton, Pennsylvania"
-80.8576,37.373,2012,215,"Giles, Virginia"
-86.226,37.4937,2012,133,"Grayson, Kentucky"
-80.4715,37.7503,2012,78,"Greenbrier, West Virginia"
-77.0687,37.344,2012,12,"Charles City, Virginia"
-77.9823,39.1508,2012,28,"Clarke, Virginia"
-85.5053,36.8319,2012,20,"Cumberland, Kentucky"
-78.6869,41.5726,2012,109,"Elk, Pennsylvania"
-83.6341,38.2126,2012,105,"Fleming, Kentucky"
-80.2045,37.0379,2012,90,"Floyd, Virginia"
-82.1463,38.8862,2012,207,"Gallia, Ohio"
-82.6911,38.4949,2012,35,"Greenup, Kentucky"
-83.7431,39.6598,2012,846,"Greene, Ohio"
-78.4417,38.2504,2012,122,"Greene, Virginia"
-81.5868,40.0221,2012,399,"Guernsey, Ohio"
-78.7284,36.839,2012,368,"Halifax, Virginia"
-83.8235,40.9348,2012,566,"Hancock, Ohio"
-77.3706,37.7668,2012,532,"Hanover, Virginia"
-83.5114,40.8064,2012,556,"Hardin, Ohio"
-78.8661,38.8779,2012,194,"Hardy, West Virginia"
-83.4045,36.8155,2012,736,"Harlan, Kentucky"
-77.4322,37.6274,2012,1332,"Henrico, Virginia"
-85.3036,38.4623,2012,83,"Henry, Kentucky"
-78.1745,39.1734,2011,12,"Winchester (city), Virginia"
-79.9505,38.9783,2012,3,"Barbour, West Virginia"
-86.6304,37.8312,2012,47,"Breckinridge, Kentucky"
-85.7146,38.0645,2012,330,"Bullitt, Kentucky"
-86.8921,37.2093,2012,72,"Butler, Kentucky"
-88.8869,36.9081,2012,13,"Carlisle, Kentucky"
-77.5306,41.0094,2012,140,"Clinton, Pennsylvania"
-82.1607,36.618,2012,67,"Bristol (city), Virginia"
-81.0815,38.4662,2012,59,"Clay, West Virginia"
-84.763,39.1864,2012,10453,"Hamilton, Ohio"
-78.5228,39.3732,2012,102,"Hampshire, West Virginia"
-80.5998,40.6179,2012,54,"Hancock, West Virginia"
-85.9358,37.8193,2012,724,"Hardin, Kentucky"
-80.2989,39.3923,2012,666,"Harrison, West Virginia"
-83.9415,41.371,2012,115,"Henry, Ohio"
-79.7872,36.6871,2012,260,"Henry, Virginia"
-83.3871,39.0747,2012,549,"Highland, Ohio"
-82.5993,39.4187,2012,75,"Hocking, Ohio"
-87.6885,37.1737,2012,280,"Hopkins, Kentucky"
-82.4915,41.2508,2012,335,"Huron, Ohio"
-76.8308,36.866,2012,216,"Isle of Wight, Virginia"
-83.9735,37.5751,2012,135,"Jackson, Kentucky"
-81.8235,38.8656,2012,91,"Jackson, West Virginia"
-85.6333,38.2907,2012,5494,"Jefferson, Kentucky"
-77.7517,39.3242,2012,105,"Jefferson, West Virginia"
-84.6545,37.8787,2012,246,"Jessamine, Kentucky"
-82.8382,37.8806,2012,111,"Johnson, Kentucky"
-81.3502,38.486,2012,1395,"Kanawha, West Virginia"
-84.5675,39.0338,2012,1284,"Kenton, Kentucky"
-83.0941,37.4957,2012,151,"Knott, Kentucky"
-83.7598,36.8353,2012,307,"Knox, Kentucky"
-82.5049,40.5342,2012,137,"Knox, Ohio"
-75.666,41.4846,2012,864,"Lackawanna, Pennsylvania"
-81.469,41.6072,2012,3368,"Lake, Ohio"
-76.3275,39.832,2012,1693,"Lancaster, Pennsylvania"
-80.2625,40.8618,2012,296,"Lawrence, Pennsylvania"
-76.448,40.337,2012,917,"Lebanon, Pennsylvania"
-83.6085,37.6023,2012,74,"Lee, Kentucky"
-75.5072,40.6666,2012,1215,"Lehigh, Pennsylvania"
-82.4129,39.9595,2012,1580,"Licking, Ohio"
-83.5444,40.4007,2012,158,"Logan, Ohio"
-77.4712,39.0302,2012,861,"Loudoun, Virginia"
-77.9061,38.0068,2012,194,"Louisa, Virginia"
-83.582,41.6639,2012,2235,"Lucas, Ohio"
-78.1283,36.9608,2012,89,"Lunenburg, Virginia"
-75.8214,41.3338,2012,1678,"Luzerne, Pennsylvania"
-88.0769,37.0759,2012,28,"Lyon, Kentucky"
-84.2928,37.724,2012,592,"Madison, Kentucky"
-78.3261,38.4879,2012,43,"Madison, Virginia"
-81.0231,40.9207,2012,1950,"Mahoning, Ohio"
-83.2077,40.5321,2012,295,"Marion, Ohio"
-80.1696,39.5013,2012,543,"Marion, West Virginia"
-88.4656,36.867,2012,100,"Marshall, Kentucky"
-80.7335,39.9854,2012,133,"Marshall, West Virginia"
-81.3572,37.3675,2012,38,"McDowell, West Virginia"
-78.66,41.8694,2012,234,"McKean, Pennsylvania"
-85.9915,37.9366,2012,273,"Meade, Kentucky"
-78.3908,36.666,2012,371,"Mecklenburg, Virginia"
-82.0122,41.0348,2012,805,"Medina, Ohio"
-82.034,39.0292,2012,191,"Meigs, Ohio"
-84.9097,37.6965,2012,65,"Mercer, Kentucky"
-84.7761,40.4113,2012,141,"Mercer, Ohio"
-80.0893,41.1572,2012,443,"Mercer, Pennsylvania"
-80.964,37.4362,2012,452,"Mercer, West Virginia"
-84.4084,39.9951,2012,489,"Miami, Ohio"
-76.5747,37.6395,2012,52,"Middlesex, Virginia"
-77.8141,40.5331,2012,170,"Mifflin, Pennsylvania"
-78.4856,38.0374,2012,8,"Charlottesville (city), Virginia"
-79.9986,39.9476,2012,128,"Greene, Pennsylvania"
-76.8978,36.9052,2012,36,"Southampton, Virginia"
-79.1646,40.6783,2012,322,"Indiana, Pennsylvania"
-82.6108,39.1117,2012,433,"Jackson, Ohio"
-78.8765,40.9702,2012,219,"Jefferson, Pennsylvania"
-77.114,40.6868,2012,92,"Juniata, Pennsylvania"
-77.4689,36.816,2012,105,"Greensville, Virginia"
-84.2366,38.5426,2012,105,"Harrison, Kentucky"
-78.8735,38.4362,2012,51,"Harrisonburg (city), Virginia"
-85.7672,37.2903,2012,118,"Hart, Kentucky"
-81.9164,40.5533,2012,167,"Holmes, Ohio"
-78.1697,40.3821,2012,145,"Huntingdon, Pennsylvania"
-76.8041,37.3799,2012,281,"James City, Virginia"
-80.652,40.3653,2012,268,"Jefferson, Ohio"
-84.161,37.0037,2012,356,"Laurel, Kentucky"
-82.4488,38.4298,2012,298,"Lawrence, Ohio"
-88.3589,37.2456,2012,31,"Livingston, Kentucky"
-81.9923,37.805,2012,346,"Logan, West Virginia"
-81.9157,41.3128,2012,312,"Lorain, Ohio"
-76.9455,41.3265,2012,593,"Lycoming, Pennsylvania"
-83.2993,39.9487,2012,516,"Madison, Ohio"
-83.1516,37.7015,2012,41,"Magoffin, Kentucky"
-77.4448,38.7717,2012,35,"Manassas Park (city), Virginia"
-85.2625,37.5156,2012,132,"Marion, Kentucky"
-82.4223,37.8416,2012,41,"Martin, Kentucky"
-83.9191,38.7054,2012,197,"Mason, Kentucky"
-76.2883,37.4984,2012,66,"Mathews, Virginia"
-77.4871,38.2992,2012,6,"Fredericksburg (city), Virginia"
-84.4094,37.6167,2012,56,"Garrard, Kentucky"
-87.3542,37.8512,2012,179,"Henderson, Kentucky"
-89.102,36.7596,2012,4,"Hickman, Kentucky"
-82.6735,37.9459,2012,36,"Lawrence, Kentucky"
-83.1152,36.6871,2012,186,"Lee, Virginia"
-83.3907,36.954,2012,154,"Leslie, Kentucky"
-82.7493,37.1638,2012,112,"Letcher, Kentucky"
-83.2524,38.354,2012,52,"Lewis, Kentucky"
-80.6551,39.0393,2012,47,"Lewis, West Virginia"
-84.7579,37.453,2012,61,"Lincoln, Kentucky"
-79.6403,38.3237,2012,2,"Highland, Virginia"
-88.612,36.9728,2012,404,"McCracken, Kentucky"
-83.4596,37.9554,2012,17,"Menifee, Kentucky"
-81.2812,40.2737,2012,35,"Harrison, Ohio"
-76.538,37.7301,2012,44,"Lancaster, Virginia"
-85.7353,37.5668,2012,23,"Larue, Kentucky"
-86.7419,36.95,2012,140,"Logan, Kentucky"
-82.1696,37.6262,2012,117,"Mingo, West Virginia"
-79.9868,39.6587,2012,115,"Monongalia, West Virginia"
-81.0354,39.8489,2012,27,"Monroe, Ohio"
-75.418,41.177,2012,983,"Monroe, Pennsylvania"
-83.8925,37.997,2012,294,"Montgomery, Kentucky"
-84.3165,39.7927,2012,8001,"Montgomery, Ohio"
-80.4405,37.0675,2012,792,"Montgomery, Virginia"
-78.4553,39.5313,2012,147,"Morgan, West Virginia"
-82.6618,40.6209,2012,311,"Morrow, Ohio"
-82.018,39.9037,2012,230,"Muskingum, Ohio"
-77.0436,37.4418,2012,120,"New Kent, Virginia"
-83.8866,38.302,2012,27,"Nicholas, Kentucky"
-80.8512,38.2001,2012,324,"Nicholas, West Virginia"
-76.259,36.8945,2012,46,"Norfolk (city), Virginia"
-75.2024,40.6295,2012,1049,"Northampton, Pennsylvania"
-76.6713,40.7841,2012,320,"Northumberland, Pennsylvania"
-86.7728,37.5589,2012,125,"Ohio, Kentucky"
-85.4839,38.3355,2012,82,"Oldham, Kentucky"
-82.8369,41.5853,2012,396,"Ottawa, Ohio"
-83.6802,37.4743,2012,29,"Owsley, Kentucky"
-78.4545,38.6653,2012,240,"Page, Virginia"
-80.3578,36.7168,2012,169,"Patrick, Virginia"
-75.134,40.0076,2012,25279,"Philadelphia, Pennsylvania"
-85.6187,36.9841,2012,44,"Metcalfe, Kentucky"
-75.2744,40.2111,2012,398,"Montgomery, Pennsylvania"
-83.0488,37.9734,2012,19,"Morgan, Kentucky"
-87.2125,37.1231,2012,174,"Muhlenberg, Kentucky"
-85.2196,37.8996,2012,202,"Nelson, Kentucky"
-75.8283,37.5295,2012,88,"Northampton, Virginia"
-80.6951,40.0753,2012,245,"Ohio, West Virginia"
-84.3311,38.6708,2012,105,"Pendleton, Kentucky"
-83.2752,37.2245,2012,614,"Perry, Kentucky"
-82.4271,39.921,2012,207,"Perry, Ohio"
-77.0278,40.3951,2012,327,"Perry, Pennsylvania"
-82.7779,39.554,2012,581,"Pickaway, Ohio"
-82.0632,37.4807,2012,312,"Pike, Kentucky"
-82.9102,39.1517,2012,90,"Pike, Ohio"
-80.0915,38.2746,2012,70,"Pocahontas, West Virginia"
-81.0501,41.0245,2012,1468,"Portage, Ohio"
-83.9691,37.9059,2012,108,"Powell, Kentucky"
-84.7133,39.7917,2012,217,"Preble, Ohio"
-77.2604,38.6823,2012,207,"Prince William, Virginia"
-84.6329,37.1745,2012,285,"Pulaski, Kentucky"
-80.7255,36.9342,2012,490,"Pulaski, Virginia"
-84.2693,41.0997,2012,23,"Putnam, Ohio"
-82.4502,40.9345,2012,458,"Richland, Ohio"
-76.6625,37.9501,2012,37,"Richmond, Virginia"
-79.8886,37.2747,2012,621,"Roanoke, Virginia"
-79.5431,37.6301,2012,253,"Rockbridge, Virginia"
-84.4144,37.4027,2012,184,"Rockcastle, Kentucky"
-78.9061,38.6601,2012,537,"Rockingham, Virginia"
-83.3185,38.2529,2012,238,"Rowan, Kentucky"
-85.0683,36.995,2012,62,"Russell, Kentucky"
-82.2961,36.9791,2012,378,"Russell, Virginia"
-83.3218,41.388,2012,400,"Sandusky, Ohio"
-76.235,40.8565,2012,837,"Schuylkill, Pennsylvania"
-82.7962,36.7196,2012,339,"Scott, Virginia"
-83.3285,41.2162,2012,201,"Seneca, Ohio"
-85.0744,38.137,2012,86,"Shelby, Kentucky"
-84.2597,40.4389,2012,309,"Shelby, Ohio"
-78.3681,39.0551,2012,347,"Shenandoah, Virginia"
-81.5927,36.7929,2012,344,"Smyth, Virginia"
-85.1511,38.0562,2012,47,"Spencer, Kentucky"
-77.4655,38.3319,2012,801,"Stafford, Virginia"
-76.5832,41.4102,2012,23,"Sullivan, Pennsylvania"
-81.5219,41.0802,2012,1335,"Summit, Ohio"
-75.8762,41.8332,2012,223,"Susquehanna, Pennsylvania"
-84.4395,36.6648,2012,61,"McCreary, Kentucky"
-81.9154,39.7373,2012,25,"Morgan, Ohio"
-78.0029,37.0821,2012,90,"Nottoway, Virginia"
-78.1125,38.2484,2012,198,"Orange, Virginia"
-84.9769,38.6134,2012,61,"Owen, Kentucky"
-84.7378,41.1798,2012,33,"Paulding, Ohio"
-75.183,41.4045,2012,149,"Pike, Pennsylvania"
-79.4196,36.6716,2012,155,"Pittsylvania, Virginia"
-76.354,36.8468,2012,14,"Portsmouth (city), Virginia"
-77.9267,37.5427,2012,77,"Powhatan, Virginia"
-78.2322,38.6562,2012,66,"Rappahannock, Virginia"
-81.1709,39.1226,2012,66,"Ritchie, West Virginia"
-84.0358,38.5317,2012,19,"Robertson, Kentucky"
-82.842,38.7383,2012,888,"Scioto, Ohio"
-84.4699,38.2204,2012,264,"Scott, Kentucky"
-86.7347,36.7509,2012,184,"Simpson, Kentucky"
-78.772,39.9834,2012,170,"Somerset, Pennsylvania"
-77.5885,38.1982,2012,1011,"Spotsylvania, Virginia"
-81.4165,40.8159,2012,557,"Stark, Ohio"
-78.9223,39.337,2012,137,"Mineral, West Virginia"
-85.6927,36.7012,2012,59,"Monroe, Kentucky"
-80.5419,37.5905,2012,10,"Monroe, West Virginia"
-76.635,40.9865,2012,76,"Montour, Pennsylvania"
-76.3477,37.8832,2012,50,"Northumberland, Virginia"
-78.0205,41.9207,2012,170,"Potter, Pennsylvania"
-79.8003,39.5512,2012,110,"Preston, West Virginia"
-81.9256,38.5374,2012,182,"Putnam, West Virginia"
-79.8967,38.7968,2012,138,"Randolph, West Virginia"
-81.3531,38.8025,2012,90,"Roane, West Virginia"
-83.1842,39.4069,2012,528,"Ross, Ohio"
-80.8865,37.7243,2012,14,"Summers, West Virginia"
-76.9665,37.2273,2012,16,"Surry, Virginia"
-77.2875,36.8457,2012,90,"Sussex, Virginia"
-81.6387,37.1909,2012,533,"Tazewell, Virginia"
-85.3174,38.5955,2012,57,"Trimble, Kentucky"
-80.6656,41.462,2012,1298,"Trumbull, Ohio"
-78.8828,37.913,2012,61,"Nelson, Virginia"
-81.4371,37.9443,2012,626,"Raleigh, West Virginia"
-77.3107,40.7078,2012,119,"Snyder, Pennsylvania"
-85.3689,37.4256,2012,111,"Taylor, Kentucky"
-81.495,40.5609,2012,225,"Tuscarawas, Ohio"
-83.2628,40.3533,2012,363,"Union, Ohio"
-77.1564,40.9002,2012,66,"Union, Pennsylvania"
-76.5185,37.1052,2012,33,"Newport News (city), Virginia"
-82.1706,38.6663,2012,106,"Mason, West Virginia"
-87.709,36.9551,2012,21,"Trigg, Kentucky"
-80.2279,38.9927,2012,191,"Upshur, West Virginia"
-84.7746,40.8006,2012,196,"Van Wert, Ohio"
-76.0435,36.7335,2012,58,"Virginia Beach (city), Virginia"
-86.4371,36.9725,2012,471,"Warren, Kentucky"
-84.1236,39.3496,2012,1139,"Warren, Ohio"
-79.0941,41.7806,2012,146,"Warren, Pennsylvania"
-78.1033,38.9231,2012,507,"Warren, Virginia"
-80.4091,40.3264,2012,945,"Washington, Pennsylvania"
-81.6382,36.666,2012,455,"Washington, Virginia"
-81.9948,40.9864,2012,640,"Wayne, Ohio"
-75.2731,41.3957,2012,140,"Wayne, Pennsylvania"
-87.7342,37.4662,2012,59,"Webster, Kentucky"
-79.677,40.3312,2012,1634,"Westmoreland, Pennsylvania"
-76.8229,38.0941,2012,143,"Westmoreland, Virginia"
-78.1745,39.1734,2012,30,"Winchester (city), Virginia"
-82.7774,36.8615,2012,722,"Wise, Virginia"
-83.5166,37.8301,2012,60,"Wolfe, Kentucky"
-81.513,39.1806,2012,449,"Wood, West Virginia"
-84.7563,37.972,2012,180,"Woodford, Kentucky"
-76.0457,41.6119,2012,131,"Wyoming, Pennsylvania"
-76.5841,39.9163,2012,3574,"York, Pennsylvania"
-76.433,37.1982,2012,280,"York, Virginia"
-83.4713,38.8559,2013,341,"Adams, Ohio"
-77.1569,39.8826,2013,308,"Adams, Pennsylvania"
-78.5222,38.041,2013,176,"Albemarle, Virginia"
-80.1873,40.4001,2013,8585,"Allegheny, Pennsylvania"
-86.2961,36.7956,2013,108,"Allen, Kentucky"
-84.0848,40.8305,2013,750,"Allen, Ohio"
-79.1058,37.4487,2013,240,"Amherst, Virginia"
-84.935,38.089,2013,50,"Anderson, Kentucky"
-77.1011,38.8786,2013,849,"Arlington, Virginia"
-82.2818,40.9214,2013,872,"Ashland, Ohio"
-80.6173,41.8567,2013,1066,"Ashtabula, Ohio"
-82.1261,39.4005,2013,822,"Athens, Ohio"
-79.0087,38.1939,2013,246,"Augusta, Virginia"
-85.9264,37.0048,2013,306,"Barren, Kentucky"
-80.4738,40.5989,2013,501,"Beaver, Pennsylvania"
-79.7253,37.3866,2013,400,"Bedford, Virginia"
-81.1313,40.1621,2013,647,"Belmont, Ohio"
-77.9779,39.458,2013,408,"Berkeley, West Virginia"
-76.1391,40.3495,2013,2634,"Berks, Pennsylvania"
-78.2272,40.6864,2013,407,"Blair, Pennsylvania"
-84.6731,38.9472,2013,439,"Boone, Kentucky"
-79.8779,37.4167,2013,197,"Botetourt, Virginia"
-84.1101,38.1425,2013,123,"Bourbon, Kentucky"
-82.7816,38.3354,2013,588,"Boyd, Kentucky"
-84.0666,38.6818,2013,22,"Bracken, Kentucky"
-76.1763,41.7606,2013,284,"Bradford, Pennsylvania"
-83.4585,37.4215,2013,113,"Breathitt, Kentucky"
-82.1607,36.618,2013,286,"Bristol (city), Virginia"
-83.7878,38.8673,2013,260,"Brown, Ohio"
-74.8852,40.1015,2013,643,"Bucks, Pennsylvania"
-84.5652,39.3938,2013,2894,"Butler, Ohio"
-79.74,40.9505,2013,296,"Butler, Pennsylvania"
-82.3188,38.4154,2013,523,"Cabell, West Virginia"
-88.4381,36.5892,2013,111,"Calloway, Kentucky"
-78.8446,40.4111,2013,837,"Cambria, Pennsylvania"
-78.1989,41.4148,2013,74,"Cameron, Pennsylvania"
-84.4815,39.0401,2013,1084,"Campbell, Kentucky"
-79.2895,37.2338,2013,205,"Campbell, Virginia"
-79.8736,41.4998,2012,378,"Venango, Pennsylvania"
-82.5243,39.1591,2012,94,"Vinton, Ohio"
-85.0701,37.7355,2012,19,"Washington, Kentucky"
-81.4562,39.6314,2012,323,"Washington, Ohio"
-84.8506,36.8404,2012,100,"Wayne, Kentucky"
-82.4415,38.2254,2012,25,"Wayne, West Virginia"
-84.1004,36.9321,2012,488,"Whitley, Kentucky"
-83.4363,41.3236,2012,708,"Wood, Ohio"
-81.192,36.8862,2012,554,"Wythe, Virginia"
-85.3197,37.1803,2013,73,"Adair, Kentucky"
-79.9795,37.8865,2013,87,"Alleghany, Virginia"
-77.9882,37.3366,2013,169,"Amelia, Virginia"
-78.682,37.2642,2013,49,"Appomattox, Virginia"
-84.146,40.6513,2013,216,"Auglaize, Ohio"
-78.5075,40.2592,2013,197,"Bedford, Pennsylvania"
-83.8774,36.5942,2013,259,"Bell, Kentucky"
-80.8979,38.5632,2013,86,"Braxton, West Virginia"
-81.8015,37.2473,2013,235,"Buchanan, Virginia"
-79.3565,37.7316,2013,99,"Buena Vista (city), Virginia"
-85.7146,38.0645,2013,326,"Bullitt, Kentucky"
-86.8921,37.2093,2013,47,"Butler, Kentucky"
-75.7009,40.8289,2013,349,"Carbon, Pennsylvania"
-77.3473,38.0533,2013,205,"Caroline, Virginia"
-81.0031,40.5209,2013,78,"Carroll, Ohio"
-80.6997,36.6771,2013,209,"Carroll, Virginia"
-82.9371,38.3318,2013,174,"Carter, Kentucky"
-84.9875,37.4551,2013,112,"Casey, Kentucky"
-77.7057,40.98,2013,504,"Centre, Pennsylvania"
-83.9635,40.2174,2013,215,"Champaign, Ohio"
-77.0687,37.344,2013,28,"Charles City, Virginia"
-78.601,36.9933,2013,127,"Charlotte, Virginia"
-76.3024,36.6778,2013,1065,"Chesapeake (city), Virginia"
-75.885,39.9639,2013,1436,"Chester, Pennsylvania"
-87.4875,37.12,2013,350,"Christian, Kentucky"
-84.1908,38.0014,2013,192,"Clark, Kentucky"
-84.0243,39.8862,2013,354,"Clark, Ohio"
-77.9823,39.1508,2013,47,"Clarke, Virginia"
-83.7635,37.1464,2013,228,"Clay, Kentucky"
-81.0815,38.4662,2013,31,"Clay, West Virginia"
-76.6847,36.5882,2012,4,"Suffolk (city), Virginia"
-83.3836,40.95,2012,9,"Wyandot, Ohio"
-77.0861,38.8184,2013,301,"Alexandria (city), Virginia"
-79.4603,40.9185,2013,148,"Armstrong, Pennsylvania"
-79.9505,38.9783,2013,22,"Barbour, West Virginia"
-83.6156,38.1193,2013,82,"Bath, Kentucky"
-84.7903,37.5855,2013,149,"Boyle, Kentucky"
-86.6304,37.8312,2013,79,"Breckinridge, Kentucky"
-77.8937,36.8553,2013,88,"Brunswick, Virginia"
-78.6333,37.494,2013,176,"Buckingham, Virginia"
-88.0604,37.2085,2013,47,"Caldwell, Kentucky"
-78.4856,38.0374,2013,280,"Charlottesville (city), Virginia"
-77.6492,37.506,2013,1964,"Chesterfield, Virginia"
-77.069,41.6795,2012,135,"Tioga, Pennsylvania"
-80.3731,38.4604,2012,86,"Webster, West Virginia"
-80.7316,39.5689,2012,19,"Wetzel, West Virginia"
-81.4179,37.7154,2012,35,"Wyoming, West Virginia"
-75.7182,37.6917,2013,122,"Accomack, Virginia"
-84.418,41.5024,2012,30,"Williams, Ohio"
-79.5709,38.1948,2013,30,"Bath, Virginia"
-81.2824,39.9156,2012,7,"Noble, Ohio"
-81.2401,39.3201,2012,13,"Pleasants, West Virginia"
-87.2425,37.01,2012,27,"Todd, Kentucky"
-78.9012,38.0673,2012,11,"Waynesboro (city), Virginia"
-81.7138,37.9713,2013,28,"Boone, West Virginia"
-80.6102,40.2811,2013,27,"Brooke, West Virginia"
-78.7749,41.1062,2013,204,"Clearfield, Pennsylvania"
-84.1532,39.2325,2013,803,"Clermont, Ohio"
-77.3969,37.265,2013,269,"Colonial Heights (city), Virginia"
-82.7773,40.7392,2013,412,"Crawford, Ohio"
-79.8364,41.8176,2013,535,"Crawford, Pennsylvania"
-88.1411,37.2198,2013,40,"Crittenden, Kentucky"
-77.8267,38.416,2013,470,"Culpeper, Virginia"
-76.9274,40.2422,2013,144,"Cumberland, Pennsylvania"
-81.5348,41.4948,2013,16443,"Cuyahoga, Ohio"
-79.4088,36.5831,2013,348,"Danville (city), Virginia"
-84.6384,40.2802,2013,200,"Darke, Ohio"
-76.8843,40.2752,2013,2066,"Dauphin, Pennsylvania"
-86.9805,37.7892,2013,594,"Daviess, Kentucky"
-84.2855,41.3259,2013,728,"Defiance, Ohio"
-83.08,40.1679,2013,686,"Delaware, Ohio"
-82.3763,37.1026,2013,123,"Dickenson, Virginia"
-85.0683,36.8051,2013,34,"Clinton, Kentucky"
-83.8109,39.3224,2013,361,"Clinton, Ohio"
-81.7517,40.2761,2013,109,"Coshocton, Ohio"
-80.1395,37.4293,2013,25,"Craig, Virginia"
-85.5053,36.8319,2013,11,"Cumberland, Kentucky"
-78.0883,37.6674,2013,97,"Cumberland, Virginia"
-75.4338,39.894,2013,5031,"Delaware, Pennsylvania"
-77.7219,36.9853,2013,117,"Dinwiddie, Virginia"
-78.6869,41.5726,2013,44,"Elk, Pennsylvania"
-77.5356,36.6953,2013,41,"Emporia (city), Virginia"
-82.808,41.4011,2013,1029,"Erie, Ohio"
-76.8665,37.9185,2013,123,"Essex, Virginia"
-77.1579,38.8514,2013,3515,"Fairfax, Virginia"
-82.5446,39.8426,2013,1715,"Fairfield, Ohio"
-77.6661,38.6355,2013,608,"Fauquier, Virginia"
-84.5255,38.1059,2013,1919,"Fayette, Kentucky"
-79.5872,40.0903,2013,897,"Fayette, Pennsylvania"
-81.0795,37.9607,2013,109,"Fayette, West Virginia"
-83.6341,38.2126,2013,24,"Fleming, Kentucky"
-80.2045,37.0379,2013,170,"Floyd, Virginia"
-77.515,39.7243,2013,598,"Franklin, Pennsylvania"
-79.9917,36.8293,2013,509,"Franklin, Virginia"
-78.3319,39.264,2013,626,"Frederick, Virginia"
-77.4871,38.2992,2013,209,"Fredericksburg (city), Virginia"
-88.9353,36.5767,2013,39,"Fulton, Kentucky"
-80.9176,36.666,2013,16,"Galax (city), Virginia"
-84.8239,38.7252,2013,57,"Gallatin, Kentucky"
-82.1463,38.8862,2013,286,"Gallia, Ohio"
-80.8576,37.373,2013,189,"Giles, Virginia"
-80.9496,38.9815,2013,73,"Gilmer, West Virginia"
-76.4402,37.2801,2013,154,"Gloucester, Virginia"
-77.7022,37.6015,2013,42,"Goochland, Virginia"
-84.5966,38.7326,2013,117,"Grant, Kentucky"
-79.3662,39.2711,2013,68,"Grant, West Virginia"
-88.5692,36.5603,2013,226,"Graves, Kentucky"
-81.6257,36.6015,2013,113,"Grayson, Virginia"
-80.4715,37.7503,2013,127,"Greenbrier, West Virginia"
-83.7431,39.6598,2013,909,"Greene, Ohio"
-78.4417,38.2504,2013,80,"Greene, Virginia"
-81.5868,40.0221,2013,458,"Guernsey, Ohio"
-78.7284,36.839,2013,357,"Halifax, Virginia"
-84.763,39.1864,2013,11063,"Hamilton, Ohio"
-78.5228,39.3732,2013,100,"Hampshire, West Virginia"
-76.8978,36.9052,2013,785,"Southampton, Virginia"
-83.8235,40.9348,2013,614,"Hancock, Ohio"
-77.3706,37.7668,2013,653,"Hanover, Virginia"
-78.8661,38.8779,2013,86,"Hardy, West Virginia"
-83.4045,36.8155,2013,333,"Harlan, Kentucky"
-81.2812,40.2737,2013,54,"Harrison, Ohio"
-80.2989,39.3923,2013,658,"Harrison, West Virginia"
-78.8735,38.4362,2013,120,"Harrisonburg (city), Virginia"
-85.7672,37.2903,2013,73,"Hart, Kentucky"
-87.3542,37.8512,2013,180,"Henderson, Kentucky"
-77.4322,37.6274,2013,1402,"Henrico, Virginia"
-79.7872,36.6871,2013,182,"Henry, Virginia"
-83.3871,39.0747,2013,524,"Highland, Ohio"
-81.9164,40.5533,2013,132,"Holmes, Ohio"
-82.4915,41.2508,2013,485,"Huron, Ohio"
-79.1646,40.6783,2013,225,"Indiana, Pennsylvania"
-76.8308,36.866,2013,248,"Isle of Wight, Virginia"
-87.8909,37.5584,2012,55,"Union, Kentucky"
-88.8827,37.0846,2013,11,"Ballard, Kentucky"
-81.1501,37.1521,2013,25,"Bland, Virginia"
-85.0681,38.6098,2013,165,"Carroll, Kentucky"
-79.3803,41.2106,2013,182,"Clarion, Pennsylvania"
-77.5306,41.0094,2013,75,"Clinton, Pennsylvania"
-76.4969,41.0177,2013,368,"Columbia, Pennsylvania"
-80.675,40.8871,2013,732,"Columbiana, Ohio"
-79.8333,42.2134,2013,1289,"Erie, Pennsylvania"
