year,loc_x,loc_y,estm_count,real_count
2,-75.8762,41.8332,510.0358769,223
3,-75.8762,41.8332,180.2841479,181
4,-75.8762,41.8332,118.8662687,348
5,-75.8762,41.8332,160.2371602,317
6,-75.8762,41.8332,306.0748426,216
0,-74.8852,40.1015,6941.413348,6140
1,-74.8852,40.1015,8204.693404,6735
2,-74.8852,40.1015,6296.278845,4915
3,-74.8852,40.1015,5190.769118,643
4,-74.8852,40.1015,3934.96744,5945
5,-74.8852,40.1015,2721.819963,2030
6,-74.8852,40.1015,2037.007499,447
0,-76.235,40.8565,1254.703017,733
1,-76.235,40.8565,1965.699096,827
2,-76.235,40.8565,215.0721438,837
3,-76.235,40.8565,557.6434953,956
4,-76.235,40.8565,513.7138743,1183
5,-76.235,40.8565,856.4899772,1523
6,-76.235,40.8565,1888.930759,1541
0,-75.8214,41.3338,1315.712841,1448
1,-75.8214,41.3338,1468.947236,1712
2,-75.8214,41.3338,1877.392199,1678
3,-75.8214,41.3338,2023.303134,2129
4,-75.8214,41.3338,2363.956217,2467
5,-75.8214,41.3338,2306.79606,2307
6,-75.8214,41.3338,2206.142653,2340
0,-79.4603,40.9185,409.1489339,344
1,-79.4603,40.9185,434.3038339,406
2,-79.4603,40.9185,304.1350036,290
3,-79.4603,40.9185,172.5216453,148
4,-79.4603,40.9185,271.6517859,263
5,-79.4603,40.9185,201.3056447,248
6,-79.4603,40.9185,299.860736,271
0,-77.3107,40.7078,144.699338,132
1,-77.3107,40.7078,105.8361067,125
2,-77.3107,40.7078,103.1378382,119
3,-77.3107,40.7078,147.9230338,140
4,-77.3107,40.7078,81.78568897,68
5,-77.3107,40.7078,75.44298624,64
6,-77.3107,40.7078,171.822427,184
0,-75.2024,40.6295,2126.654788,2009
1,-75.2024,40.6295,2029.382404,1862
2,-75.2024,40.6295,1162.365631,1049
3,-75.2024,40.6295,1024.319139,1048
4,-75.2024,40.6295,774.1220338,682
5,-75.2024,40.6295,682.9088453,564
6,-75.2024,40.6295,724.9305499,706
0,-78.1697,40.3821,51.79320099,174
1,-78.1697,40.3821,136.2212985,221
2,-78.1697,40.3821,275.9723081,145
3,-78.1697,40.3821,189.7980613,125
4,-78.1697,40.3821,34.07286396,142
5,-78.1697,40.3821,52.11977304,155
6,-78.1697,40.3821,62.79100705,133
0,-76.5841,39.9163,1885.642156,3066
1,-76.5841,39.9163,10715.08137,3417
2,-76.5841,39.9163,5775.925443,3574
3,-76.5841,39.9163,1950.477759,3872
4,-76.5841,39.9163,1213.66537,3837
5,-76.5841,39.9163,5888.60836,3889
6,-76.5841,39.9163,12861.9338,3610
0,-78.7749,41.1062,341.5637698,218
1,-78.7749,41.1062,333.8266903,199
2,-78.7749,41.1062,193.4952733,140
3,-78.7749,41.1062,197.238569,204
4,-78.7749,41.1062,191.9076846,268
5,-78.7749,41.1062,141.1436673,260
6,-78.7749,41.1062,88.90018613,178
0,-75.885,39.9639,486.0357155,1979
1,-75.885,39.9639,2226.359691,2189
2,-75.885,39.9639,3373.007421,1499
3,-75.885,39.9639,1061.668452,1436
4,-75.885,39.9639,604.2209742,1555
5,-75.885,39.9639,721.6416957,1599
6,-75.885,39.9639,3974.322818,1521
0,-79.74,40.9505,312.1715173,310
1,-79.74,40.9505,376.9121916,403
2,-79.74,40.9505,394.1122268,349
3,-79.74,40.9505,274.8497637,296
4,-79.74,40.9505,438.5077298,482
5,-79.74,40.9505,408.796119,379
6,-79.74,40.9505,389.5504982,400
0,-78.66,41.8694,320.0335366,272
1,-78.66,41.8694,351.5328694,184
2,-78.66,41.8694,270.3006393,234
3,-78.66,41.8694,252.0504923,314
4,-78.66,41.8694,195.8298864,179
5,-78.66,41.8694,198.3434599,186
6,-78.66,41.8694,177.8176543,292
0,-77.5306,41.0094,152.7154471,118
1,-77.5306,41.0094,80.363879,111
2,-77.5306,41.0094,133.0345842,140
3,-77.5306,41.0094,102.2207047,75
4,-77.5306,41.0094,155.2381381,149
5,-77.5306,41.0094,182.4020836,166
6,-77.5306,41.0094,120.2517684,155
0,-76.3275,39.832,1270.03798,1683
1,-76.3275,39.832,1507.621706,1866
2,-76.3275,39.832,1395.091347,1693
3,-76.3275,39.832,1363.504889,1500
4,-76.3275,39.832,1602.549278,1659
5,-76.3275,39.832,1705.644782,1758
6,-76.3275,39.832,1868.866628,1722
0,-79.0941,41.7806,256.0325537,213
1,-79.0941,41.7806,181.8551633,141
2,-79.0941,41.7806,183.175509,146
3,-79.0941,41.7806,20.93919692,29
4,-79.0941,41.7806,149.2638056,141
5,-79.0941,41.7806,95.96315123,105
6,-79.0941,41.7806,63.46342307,48
0,-79.448,41.4937,16.69790585,23
1,-79.448,41.4937,17.17615376,31
2,-79.448,41.4937,0.24357833,0
3,-79.448,41.4937,4.009535936,0
4,-79.448,41.4937,24.5015122,27
5,-79.448,41.4937,13.70614123,8
6,-79.448,41.4937,8.529244848,14
0,-77.1569,39.8826,675.8363751,334
1,-77.1569,39.8826,282.4115644,297
2,-77.1569,39.8826,243.6226815,269
3,-77.1569,39.8826,205.1134348,308
4,-77.1569,39.8826,121.2373867,277
5,-77.1569,39.8826,254.270622,420
6,-77.1569,39.8826,445.081223,475
0,-75.418,41.177,1156.602484,737
1,-75.418,41.177,1474.596075,977
2,-75.418,41.177,1038.976381,983
3,-75.418,41.177,513.1298226,833
4,-75.418,41.177,468.3829276,891
5,-75.418,41.177,583.5461841,925
6,-75.418,41.177,411.7730942,653
0,-79.3803,41.2106,619.1283189,221
1,-79.3803,41.2106,239.4399237,244
2,-79.3803,41.2106,110.0650999,174
3,-79.3803,41.2106,56.51563379,182
4,-79.3803,41.2106,114.1183831,115
5,-79.3803,41.2106,394.3698235,137
6,-79.3803,41.2106,195.4431651,125
0,-75.5072,40.6666,2906.449522,2385
1,-75.5072,40.6666,2887.527976,2577
2,-75.5072,40.6666,1864.151448,1215
3,-75.5072,40.6666,1485.161274,1337
4,-75.5072,40.6666,1156.814948,1130
5,-75.5072,40.6666,964.1623852,843
6,-75.5072,40.6666,867.6003864,796
0,-79.1646,40.6783,224.4111339,604
1,-79.1646,40.6783,643.8022602,740
2,-79.1646,40.6783,877.1256024,322
3,-79.1646,40.6783,480.2869419,225
4,-79.1646,40.6783,182.223308,191
5,-79.1646,40.6783,102.4847614,216
6,-79.1646,40.6783,121.7621404,298
0,-76.9274,40.2422,276.122194,310
1,-76.9274,40.2422,229.2487135,214
2,-76.9274,40.2422,229.6381659,291
3,-76.9274,40.2422,204.6703068,144
4,-76.9274,40.2422,190.0985398,166
5,-76.9274,40.2422,235.755536,200
6,-76.9274,40.2422,111.7371859,103
0,-76.1763,41.7606,159.4799061,145
1,-76.1763,41.7606,164.3783274,170
2,-76.1763,41.7606,292.4913621,339
3,-76.1763,41.7606,300.0349241,284
4,-76.1763,41.7606,265.2294343,229
5,-76.1763,41.7606,224.8554028,218
6,-76.1763,41.7606,190.4631229,219
0,-78.5075,40.2592,101.6077413,150
1,-78.5075,40.2592,119.098052,158
2,-78.5075,40.2592,112.745044,205
3,-78.5075,40.2592,114.2288045,197
4,-78.5075,40.2592,94.62453825,133
5,-78.5075,40.2592,239.2873077,209
6,-78.5075,40.2592,232.8569731,144
0,-77.7057,40.98,322.1186903,1028
1,-77.7057,40.98,1178.685289,848
2,-77.7057,40.98,718.5965224,479
3,-77.7057,40.98,324.4141444,504
4,-77.7057,40.98,134.7637941,462
5,-77.7057,40.98,281.3206826,505
6,-77.7057,40.98,1227.549963,533
0,-77.8141,40.5331,209.0075448,141
1,-77.8141,40.5331,281.7452118,163
2,-77.8141,40.5331,274.0630245,170
3,-77.8141,40.5331,103.6069627,102
4,-77.8141,40.5331,170.9875698,179
5,-77.8141,40.5331,137.2633221,156
6,-77.8141,40.5331,117.8542391,225
0,-80.0893,41.1572,376.3497659,357
1,-80.0893,41.1572,413.8135831,409
2,-80.0893,41.1572,391.6777553,443
3,-80.0893,41.1572,445.707932,427
4,-80.0893,41.1572,446.8256015,490
5,-80.0893,41.1572,383.9004983,462
6,-80.0893,41.1572,407.2328613,353
0,-76.9455,41.3265,1029.815501,683
1,-76.9455,41.3265,830.5396389,622
2,-76.9455,41.3265,388.3047299,593
3,-76.9455,41.3265,227.9613019,596
4,-76.9455,41.3265,388.1916499,665
5,-76.9455,41.3265,396.480849,527
6,-76.9455,41.3265,735.5535876,677
0,-78.8765,40.9702,102.9627335,200
1,-78.8765,40.9702,162.4046114,252
2,-78.8765,40.9702,216.0585407,219
3,-78.8765,40.9702,314.169847,220
4,-78.8765,40.9702,538.3455591,281
5,-78.8765,40.9702,219.2368469,132
6,-78.8765,40.9702,119.2266382,60
0,-78.2272,40.6864,2002.854816,662
1,-78.2272,40.6864,750.8974015,607
2,-78.2272,40.6864,139.3182235,574
3,-78.2272,40.6864,287.1356644,407
4,-78.2272,40.6864,2436.010542,768
5,-78.2272,40.6864,353.1575555,630
6,-78.2272,40.6864,278.889868,499
0,-79.9986,39.9476,252.2962579,179
1,-79.9986,39.9476,158.0063225,140
2,-79.9986,39.9476,122.4014637,128
3,-79.9986,39.9476,115.2099531,184
4,-79.9986,39.9476,90.4600178,163
5,-79.9986,39.9476,117.410297,190
6,-79.9986,39.9476,146.0791052,204
0,-80.2625,40.8618,283.930603,301
1,-80.2625,40.8618,422.1838479,377
2,-80.2625,40.8618,354.9940376,296
3,-80.2625,40.8618,676.6189092,537
4,-80.2625,40.8618,679.2245885,540
5,-80.2625,40.8618,419.4565488,315
6,-80.2625,40.8618,363.5114754,244
0,-77.069,41.6795,109.3622047,25
1,-77.069,41.6795,27.24233396,126
2,-77.069,41.6795,76.86794273,135
3,-77.069,41.6795,396.0679539,169
4,-77.069,41.6795,261.4445339,112
5,-77.069,41.6795,112.3801445,213
6,-77.069,41.6795,12.32864119,56
0,-77.515,39.7243,189.9988978,755
1,-77.515,39.7243,591.8950389,706
2,-77.515,39.7243,1575.420926,565
3,-77.515,39.7243,93.90012035,598
4,-77.515,39.7243,156.6049515,561
5,-77.515,39.7243,295.7077034,509
6,-77.515,39.7243,1114.619053,407
0,-79.5872,40.0903,1186.309948,859
1,-79.5872,40.0903,1474.035064,1007
2,-79.5872,40.0903,1046.831291,901
3,-79.5872,40.0903,581.8199269,897
4,-79.5872,40.0903,728.8966261,995
5,-79.5872,40.0903,517.7265546,817
6,-79.5872,40.0903,523.3399198,825
0,-76.4969,41.0177,219.2743902,131
1,-76.4969,41.0177,919.299497,367
2,-76.4969,41.0177,161.6752024,408
3,-76.4969,41.0177,230.2780454,368
4,-76.4969,41.0177,190.9321895,376
5,-76.4969,41.0177,125.154407,339
6,-76.4969,41.0177,436.1110931,392
0,-78.772,39.9834,434.776853,187
1,-78.772,39.9834,245.933553,235
2,-78.772,39.9834,260.1705604,170
3,-78.772,39.9834,25.5979036,269
4,-78.772,39.9834,97.99576184,212
5,-78.772,39.9834,113.4219196,181
6,-78.772,39.9834,219.5162316,176
0,-79.8333,42.2134,1452.764524,1570
1,-79.8333,42.2134,1585.166459,1620
2,-79.8333,42.2134,1419.765379,1463
3,-79.8333,42.2134,1301.289694,1289
4,-79.8333,42.2134,1529.638764,1506
5,-79.8333,42.2134,1519.478584,1520
6,-79.8333,42.2134,1300.533026,1387
0,-76.8843,40.2752,1362.347979,2575
1,-76.8843,40.2752,5505.40174,2514
2,-76.8843,40.2752,2200.80853,2039
3,-76.8843,40.2752,1009.96888,2066
4,-76.8843,40.2752,1008.939172,2922
5,-76.8843,40.2752,1638.371106,2848
6,-76.8843,40.2752,5540.89172,2178
0,-78.6869,41.5726,115.8753978,123
1,-78.6869,41.5726,98.91792377,103
2,-78.6869,41.5726,99.89152735,109
3,-78.6869,41.5726,40.98587818,44
4,-78.6869,41.5726,105.850883,131
5,-78.6869,41.5726,97.37378074,97
6,-78.6869,41.5726,74.29780804,82
0,-76.5832,41.4102,11.26774788,18
1,-76.5832,41.4102,46.73805871,42
2,-76.5832,41.4102,37.33631407,23
3,-76.5832,41.4102,47.51296819,16
4,-76.5832,41.4102,28.03136639,20
5,-76.5832,41.4102,4.909351064,0
6,-76.5832,41.4102,5.157299614,4
0,-76.6713,40.7841,263.8293074,164
1,-76.6713,40.7841,489.2211165,167
2,-76.6713,40.7841,258.839975,320
3,-76.6713,40.7841,131.4311721,181
4,-76.6713,40.7841,140.8279329,362
5,-76.6713,40.7841,142.0843142,196
6,-76.6713,40.7841,400.5053912,258
0,-76.0457,41.6119,296.8838714,120
1,-76.0457,41.6119,121.4520736,117
2,-76.0457,41.6119,119.0208946,131
3,-76.0457,41.6119,73.82502054,114
4,-76.0457,41.6119,73.33336151,195
5,-76.0457,41.6119,169.5334248,235
6,-76.0457,41.6119,323.7588907,222
0,-78.1989,41.4148,2.620760709,7
1,-78.1989,41.4148,13.14068783,0
2,-78.1989,41.4148,14.3391505,24
3,-78.1989,41.4148,63.17268269,74
4,-78.1989,41.4148,-3.578545995,0
5,-78.1989,41.4148,10.07256071,8
6,-78.1989,41.4148,1.345544949,0
0,-79.8364,41.8176,910.1100871,433
1,-79.8364,41.8176,621.3784227,381
2,-79.8364,41.8176,493.0409472,368
3,-79.8364,41.8176,197.6086065,535
4,-79.8364,41.8176,241.5028816,513
5,-79.8364,41.8176,294.5878682,449
6,-79.8364,41.8176,642.9962839,645
0,-77.1564,40.9002,107.8507903,72
1,-77.1564,40.9002,57.27503296,42
2,-77.1564,40.9002,75.86308917,66
3,-77.1564,40.9002,62.81548681,65
4,-77.1564,40.9002,39.60417537,55
5,-77.1564,40.9002,40.05269986,58
6,-77.1564,40.9002,70.66318941,112
0,-76.635,40.9865,25.2252591,13
1,-76.635,40.9865,197.5530426,84
2,-76.635,40.9865,85.80533006,76
3,-76.635,40.9865,64.75794988,118
4,-76.635,40.9865,61.90283543,150
5,-76.635,40.9865,35.05772358,48
6,-76.635,40.9865,134.6428954,76
0,-77.114,40.6868,39.77620516,40
1,-77.114,40.6868,44.24858297,28
2,-77.114,40.6868,166.7892139,92
3,-77.114,40.6868,54.31717085,64
4,-77.114,40.6868,104.7444178,56
5,-77.114,40.6868,44.62831719,52
6,-77.114,40.6868,21.4246642,31
0,-77.9958,39.932,83.99544863,122
1,-77.9958,39.932,119.7142887,117
2,-77.9958,39.932,62.49018438,34
3,-77.9958,39.932,111.9803027,71
4,-77.9958,39.932,94.83892456,48
5,-77.9958,39.932,51.888581,18
6,-77.9958,39.932,35.69025978,30
0,-78.0205,41.9207,150.8438481,147
1,-78.0205,41.9207,137.5781313,170
2,-78.0205,41.9207,187.6982839,170
3,-78.0205,41.9207,153.8356637,154
4,-78.0205,41.9207,179.6945605,167
5,-78.0205,41.9207,142.5075638,140
6,-78.0205,41.9207,51.81176092,55
0,-75.183,41.4045,204.5049467,144
1,-75.183,41.4045,265.5299019,185
2,-75.183,41.4045,184.2934602,149
3,-75.183,41.4045,160.1209935,139
4,-75.183,41.4045,117.7875238,107
5,-75.183,41.4045,128.3847026,146
6,-75.183,41.4045,103.904584,157
0,-75.134,40.0076,41432.00122,33513
1,-75.134,40.0076,33570.25281,26969
2,-75.134,40.0076,27836.18877,25279
3,-75.134,40.0076,26667.4741,21761
4,-75.134,40.0076,21033.18351,17597
5,-75.134,40.0076,22034.02031,21387
6,-75.134,40.0076,19942.64931,21194
0,-82.808,41.4011,666.9182915,552
1,-82.808,41.4011,632.3053639,689
2,-82.808,41.4011,794.8310344,834
3,-82.808,41.4011,1027.58995,1029
4,-82.808,41.4011,1164.394104,1329
5,-82.808,41.4011,1207.926168,1090
6,-82.808,41.4011,1229.582561,1267
0,-84.2693,41.0997,65.56503593,38
1,-84.2693,41.0997,53.44943415,20
2,-84.2693,41.0997,21.81697364,23
3,-84.2693,41.0997,12.47866964,11
4,-84.2693,41.0997,4.383819717,0
5,-84.2693,41.0997,17.66515739,31
6,-84.2693,41.0997,23.47651325,43
0,-83.9415,41.371,64.51814974,50
1,-83.9415,41.371,164.2130885,117
2,-83.9415,41.371,164.1113678,115
3,-83.9415,41.371,72.73146939,62
4,-83.9415,41.371,62.65801063,37
5,-83.9415,41.371,54.3925852,49
6,-83.9415,41.371,31.34593181,27
0,-81.9157,41.3128,289.6587627,232
1,-81.9157,41.3128,276.5253028,248
2,-81.9157,41.3128,2046.818816,312
3,-81.9157,41.3128,667.1500423,364
4,-81.9157,41.3128,450.1926715,633
5,-81.9157,41.3128,729.1996112,2185
6,-81.9157,41.3128,2951.120571,2662
0,-83.4363,41.3236,498.8797239,649
1,-83.4363,41.3236,624.0890249,723
2,-83.4363,41.3236,591.9273891,708
3,-83.4363,41.3236,724.3182872,772
4,-83.4363,41.3236,741.7709768,843
5,-83.4363,41.3236,691.2249312,804
6,-83.4363,41.3236,590.2911831,607
0,-83.582,41.6639,2339.106497,1995
1,-83.582,41.6639,2441.075313,1979
2,-83.582,41.6639,2560.751894,2235
3,-83.582,41.6639,1809.716039,2015
4,-83.582,41.6639,1696.623067,1337
5,-83.582,41.6639,2016.063334,2059
6,-83.582,41.6639,1902.67985,2025
0,-82.842,38.7383,786.5364255,805
1,-82.842,38.7383,747.7844528,826
2,-82.842,38.7383,815.5998885,888
3,-82.842,38.7383,756.4019366,772
4,-82.842,38.7383,740.6787719,707
5,-82.842,38.7383,773.611256,734
6,-82.842,38.7383,714.0097214,772
0,-82.018,39.9037,198.7704233,225
1,-82.018,39.9037,881.7075559,357
2,-82.018,39.9037,452.0271116,230
3,-82.018,39.9037,131.9402219,308
4,-82.018,39.9037,196.2988039,525
5,-82.018,39.9037,244.7255806,462
6,-82.018,39.9037,942.2468482,597
0,-81.5348,41.4948,1033.673423,3556
1,-81.5348,41.4948,3767.391726,3754
2,-81.5348,41.4948,10374.98286,17801
3,-81.5348,41.4948,9654.49068,16443
4,-81.5348,41.4948,15910.07687,16812
5,-81.5348,41.4948,17130.1727,15362
6,-81.5348,41.4948,23736.43859,17469
0,-84.763,39.1864,22218.58585,13780
1,-84.763,39.1864,13620.59262,10837
2,-84.763,39.1864,12724.77833,10453
3,-84.763,39.1864,7680.536808,11063
4,-84.763,39.1864,8190.774822,12208
5,-84.763,39.1864,8347.688201,14406
6,-84.763,39.1864,10761.21367,17376
0,-83.5444,40.4007,623.8121735,273
1,-83.5444,40.4007,406.4431411,284
2,-83.5444,40.4007,243.1132587,158
3,-83.5444,40.4007,55.48640837,161
4,-83.5444,40.4007,59.30846546,183
5,-83.5444,40.4007,154.7377947,224
6,-83.5444,40.4007,272.3480063,258
0,-84.418,41.5024,19.01324979,4
1,-84.418,41.5024,10.11420973,12
2,-84.418,41.5024,15.46213919,30
3,-84.418,41.5024,18.01668501,45
4,-84.418,41.5024,20.33837857,19
5,-84.418,41.5024,24.20948615,16
6,-84.418,41.5024,72.27099113,39
0,-84.1532,39.2325,837.7953464,752
1,-84.1532,39.2325,2540.302042,890
2,-84.1532,39.2325,703.0402129,791
3,-84.1532,39.2325,570.6157149,803
4,-84.1532,39.2325,394.5596794,1038
5,-84.1532,39.2325,576.8598242,1052
6,-84.1532,39.2325,2200.728974,1208
0,-84.7746,40.8006,169.4129558,149
1,-84.7746,40.8006,200.5985889,184
2,-84.7746,40.8006,162.8218182,196
3,-84.7746,40.8006,150.0818127,109
4,-84.7746,40.8006,215.0004998,235
5,-84.7746,40.8006,121.103543,157
6,-84.7746,40.8006,141.6321823,124
0,-82.5049,40.5342,93.86686487,31
1,-82.5049,40.5342,49.6530828,61
2,-82.5049,40.5342,258.8571013,137
3,-82.5049,40.5342,140.526243,234
4,-82.5049,40.5342,154.9171682,74
5,-82.5049,40.5342,100.113119,132
6,-82.5049,40.5342,144.4351527,243
0,-83.3285,41.2162,156.3764713,225
1,-83.3285,41.2162,207.1923251,292
2,-83.3285,41.2162,168.5974519,201
3,-83.3285,41.2162,279.2600634,404
4,-83.3285,41.2162,360.9351703,410
5,-83.3285,41.2162,414.0829098,426
6,-83.3285,41.2162,364.0537064,361
0,-83.8235,40.9348,624.1877496,573
1,-83.8235,40.9348,605.4679628,493
2,-83.8235,40.9348,539.5268873,566
3,-83.8235,40.9348,556.3787605,614
4,-83.8235,40.9348,729.0456234,852
5,-83.8235,40.9348,780.2291307,979
6,-83.8235,40.9348,689.1795684,941
0,-82.4271,39.921,70.26593473,211
1,-82.4271,39.921,245.2526199,259
2,-82.4271,39.921,680.5120765,207
3,-82.4271,39.921,223.9574014,189
4,-82.4271,39.921,39.90963026,215
5,-82.4271,39.921,108.83317,307
6,-82.4271,39.921,231.4717032,228
0,-81.1313,40.1621,249.9361148,231
1,-81.1313,40.1621,259.1676684,425
2,-81.1313,40.1621,192.305736,369
3,-81.1313,40.1621,318.3157642,647
4,-81.1313,40.1621,589.0830603,664
5,-81.1313,40.1621,1049.419079,583
6,-81.1313,40.1621,818.1756223,446
0,-82.6108,39.1117,324.8711716,632
1,-82.6108,39.1117,1125.082523,496
2,-82.6108,39.1117,588.0025962,433
3,-82.6108,39.1117,170.6139559,522
4,-82.6108,39.1117,174.092859,524
5,-82.6108,39.1117,423.7152873,741
6,-82.6108,39.1117,1261.706707,749
0,-82.034,39.0292,24.81757908,102
1,-82.034,39.0292,95.87475728,126
2,-82.034,39.0292,597.1235038,191
3,-82.034,39.0292,250.8754413,162
4,-82.034,39.0292,46.35950123,64
5,-82.034,39.0292,28.31047574,90
6,-82.034,39.0292,130.2115037,82
0,-83.5564,39.6522,216.5163052,95
1,-83.5564,39.6522,189.6663481,117
2,-83.5564,39.6522,55.00193367,80
3,-83.5564,39.6522,68.87973615,142
4,-83.5564,39.6522,112.6282631,273
5,-83.5564,39.6522,124.8309659,205
6,-83.5564,39.6522,357.7743666,261
0,-83.2628,40.3533,109.8933237,171
1,-83.2628,40.3533,81.29895756,285
2,-83.2628,40.3533,361.5558855,363
3,-83.2628,40.3533,537.4856944,162
4,-83.2628,40.3533,235.9136515,208
5,-83.2628,40.3533,102.0869748,226
6,-83.2628,40.3533,89.53724718,260
0,-82.4915,41.2508,348.3922231,240
1,-82.4915,41.2508,766.3658824,266
2,-82.4915,41.2508,459.3500187,335
3,-82.4915,41.2508,212.6640837,485
4,-82.4915,41.2508,186.8888927,497
5,-82.4915,41.2508,668.4821689,646
6,-82.4915,41.2508,1203.901567,476
0,-82.4502,40.9345,1008.430812,617
1,-82.4502,40.9345,819.5158979,497
2,-82.4502,40.9345,649.1235123,458
3,-82.4502,40.9345,698.4169444,600
4,-82.4502,40.9345,692.0752587,782
5,-82.4502,40.9345,626.0878291,886
6,-82.4502,40.9345,545.4979066,847
0,-84.3165,39.7927,6177.198879,7798
1,-84.3165,39.7927,7009.549793,8041
2,-84.3165,39.7927,7276.501968,8001
3,-84.3165,39.7927,8367.812834,9436
4,-84.3165,39.7927,7405.272598,8152
5,-84.3165,39.7927,8314.613499,8359
6,-84.3165,39.7927,7983.637348,8767
0,-84.5652,39.3938,2655.596365,1825
1,-84.5652,39.3938,2662.252155,1849
2,-84.5652,39.3938,2389.675993,2053
3,-84.5652,39.3938,2503.274068,2894
4,-84.5652,39.3938,2124.368669,2631
5,-84.5652,39.3938,1644.904418,2594
6,-84.5652,39.3938,1677.349366,2706
0,-81.4165,40.8159,5190.482028,2991
1,-81.4165,40.8159,2485.220126,2844
2,-81.4165,40.8159,1192.097777,557
3,-81.4165,40.8159,1319.891839,416
4,-81.4165,40.8159,2562.373648,4027
5,-81.4165,40.8159,2797.079332,3670
6,-81.4165,40.8159,2624.581058,4699
0,-81.9948,40.9864,447.4525366,449
1,-81.9948,40.9864,484.4138723,614
2,-81.9948,40.9864,549.4852402,640
3,-81.9948,40.9864,618.0835438,643
4,-81.9948,40.9864,601.3976468,624
5,-81.9948,40.9864,690.5502575,730
6,-81.9948,40.9864,749.4643285,847
0,-82.2818,40.9214,850.6630842,766
1,-82.2818,40.9214,909.2635517,744
2,-82.2818,40.9214,856.9950105,881
3,-82.2818,40.9214,759.3086182,872
4,-82.2818,40.9214,899.3535811,850
5,-82.2818,40.9214,963.6504569,1228
6,-82.2818,40.9214,895.1145723,1202
0,-81.495,40.5609,682.5772692,390
1,-81.495,40.5609,684.0326719,312
2,-81.495,40.5609,146.2226603,225
3,-81.495,40.5609,106.7932329,326
4,-81.495,40.5609,185.3790502,469
5,-81.495,40.5609,299.6181213,477
6,-81.495,40.5609,405.5515193,398
0,-84.2855,41.3259,722.250988,589
1,-84.2855,41.3259,1014.888421,431
2,-84.2855,41.3259,543.4158335,469
3,-84.2855,41.3259,375.3681921,728
4,-84.2855,41.3259,458.3538181,744
5,-84.2855,41.3259,481.8413986,875
6,-84.2855,41.3259,435.1945745,658
0,-80.6173,41.8567,354.7330678,571
1,-80.6173,41.8567,523.3558225,672
2,-80.6173,41.8567,763.0505614,1078
3,-80.6173,41.8567,819.0286236,1066
4,-80.6173,41.8567,1054.171132,1267
5,-80.6173,41.8567,1319.094444,1419
6,-80.6173,41.8567,1241.392721,1200
0,-83.7878,38.8673,29.06213447,213
1,-83.7878,38.8673,208.3762984,213
2,-83.7878,38.8673,711.7112214,288
3,-83.7878,38.8673,85.40108868,260
4,-83.7878,38.8673,158.6663954,285
5,-83.7878,38.8673,1762.318358,503
6,-83.7878,38.8673,535.1320855,340
0,-83.0703,39.8665,2741.848619,2921
1,-83.0703,39.8665,4019.001676,5503
2,-83.0703,39.8665,5865.522829,5546
3,-83.0703,39.8665,6882.71505,8897
4,-83.0703,39.8665,7642.908028,9277
5,-83.0703,39.8665,8582.239342,8909
6,-83.0703,39.8665,8023.926286,9594
0,-82.6618,40.6209,96.03179286,198
1,-82.6618,40.6209,208.3512469,216
2,-82.6618,40.6209,869.4576722,311
3,-82.6618,40.6209,118.6191492,276
4,-82.6618,40.6209,219.7244722,377
5,-82.6618,40.6209,117.4662193,295
6,-82.6618,40.6209,160.0994981,260
0,-82.7779,39.554,243.7233989,463
1,-82.7779,39.554,325.1202446,477
2,-82.7779,39.554,382.5641893,581
3,-82.7779,39.554,478.2990572,542
4,-82.7779,39.554,670.2923241,632
5,-82.7779,39.554,674.2381481,443
6,-82.7779,39.554,296.1885367,190
0,-81.5219,41.0802,2669.185861,1380
1,-81.5219,41.0802,1568.003117,1372
2,-81.5219,41.0802,2314.721353,1335
3,-81.5219,41.0802,1380.469002,1553
4,-81.5219,41.0802,913.5586955,1439
5,-81.5219,41.0802,823.9959895,1810
6,-81.5219,41.0802,1139.456003,1993
0,-81.7517,40.2761,153.9080454,75
1,-81.7517,40.2761,71.14215443,42
2,-81.7517,40.2761,68.02853243,86
3,-81.7517,40.2761,62.04561347,109
4,-81.7517,40.2761,47.18770607,101
5,-81.7517,40.2761,139.1427498,199
6,-81.7517,40.2761,249.0340329,204
0,-83.2993,39.9487,125.9446071,447
1,-83.2993,39.9487,925.8409757,417
2,-83.2993,39.9487,715.7976224,516
3,-83.2993,39.9487,225.4188986,404
4,-83.2993,39.9487,213.4814539,684
5,-83.2993,39.9487,1050.596205,453
6,-83.2993,39.9487,499.5691801,468
0,-83.3218,41.388,161.0138142,158
1,-83.3218,41.388,171.8572808,137
2,-83.3218,41.388,255.6000114,400
3,-83.3218,41.388,194.3643699,335
4,-83.3218,41.388,275.3882768,472
5,-83.3218,41.388,396.3108212,542
6,-83.3218,41.388,810.4497105,789
0,-81.0231,40.9207,3782.395655,2309
1,-81.0231,40.9207,3124.766401,2139
2,-81.0231,40.9207,1736.406018,1950
3,-81.0231,40.9207,1506.738553,2008
4,-81.0231,40.9207,1367.724136,2345
5,-81.0231,40.9207,1332.884761,2321
6,-81.0231,40.9207,1429.918371,2154
0,-84.1236,39.3496,296.3958887,842
1,-84.1236,39.3496,1117.529599,1057
2,-84.1236,39.3496,2854.037371,1139
3,-84.1236,39.3496,3571.113983,1391
4,-84.1236,39.3496,562.2843133,1264
5,-84.1236,39.3496,446.1386553,1356
